gene_id,moduleColor,GStraits1.num_LTR,p.GS.traits1.num_LTR,MM.darkorange,p.MMdarkorange,MM.black,p.MMblack,MM.bisque4,p.MMbisque4,MM.greenyellow,p.MMgreenyellow,MM.darkolivegreen,p.MMdarkolivegreen,MM.darkolivegreen4,p.MMdarkolivegreen4,MM.darkslateblue,p.MMdarkslateblue,MM.antiquewhite4,p.MMantiquewhite4,MM.thistle,p.MMthistle,MM.plum1,p.MMplum1,MM.plum3,p.MMplum3,MM.floralwhite,p.MMfloralwhite,MM.darkorange2,p.MMdarkorange2,MM.darkgrey,p.MMdarkgrey,MM.indianred4,p.MMindianred4,MM.salmon2,p.MMsalmon2,MM.skyblue,p.MMskyblue,MM.lavenderblush3,p.MMlavenderblush3,MM.darkviolet,p.MMdarkviolet,MM.thistle2,p.MMthistle2
NMB,greenyellow,0.8788372389720673,0.009185202889054604,0.8829760805817678,0.008440265156969842,-0.9766568392819558,1.5790659933606263e-4,-0.6269721074224966,0.13182789100310052,0.9593865042697514,6.246182391507604e-4,0.28889801051019504,0.5297595840128545,0.31423791316121114,0.49247701828864543,-0.6132381658441122,0.14308554092409115,-0.652207183123457,0.11236828197329925,0.5905910235591157,0.16266347363171965,0.33010774830445533,0.4696200522204443,0.5139304660743657,0.23802474688937386,0.14352434700242006,0.7588472761993428,0.6823499073031867,0.09122622315435219,-0.6932915805264719,0.08412183177363838,0.39786298083196436,0.37673121493818906,0.4206441741018982,0.34735582367402623,-0.36252836496632546,0.4241855928839959,0.22116729350971748,0.6336499019338133,-0.048209289717176626,0.9182524414007607,0.10935077576893831,0.8154682653526281
TGM2,greenyellow,0.878535587204292,0.009240921513887149,0.7518439310076935,0.051279835592359074,-0.8200237155667632,0.023893565923313945,-0.7386908603828187,0.05789896760487501,0.8877344072213028,0.0076284837041195675,0.49766103627766833,0.2557550977547012,0.1681227993491789,0.7186023659618647,-0.20448716210951648,0.6600640589786264,-0.8677728941679507,0.011357344688026074,0.7567725336343641,0.04891218071109901,0.7622489639103068,0.04635312814205467,0.3366487753711699,0.46031450797571,-0.09096940035696356,0.8462037613636705,0.26421687876155275,0.5669428646758364,-0.4979789662002639,0.2554030036041267,0.3605589368923131,0.42689536608305334,-0.015438622551892652,0.9737937037441384,0.09264814592265394,0.8433897917476881,0.5084906721667191,0.243887479396084,-0.4231488877781931,0.3441868621009045,-0.36286124036336265,0.4237282418803657
NIPBL,greenyellow,0.8775890681444751,0.009417017952996001,0.8324650229582351,0.020117913262296432,-0.9118779021459361,0.004220358346577948,-0.6877038905785476,0.0877118652964204,0.9091421807991722,0.004548691931217137,0.40940365259821576,0.361726645079529,0.2826210820179621,0.539137367839549,-0.45047910213266745,0.310416773098732,-0.7223397871791761,0.06673920441971502,0.5890348364871559,0.16405471521811446,0.4861416211450663,0.2686614958001606,0.23631378409025236,0.6099285468112674,0.008421168443472652,0.9857042873437114,0.5096906012388108,0.24258856861211597,-0.5774959454455971,0.17455322248278607,0.4525314641528455,0.3079416932440999,0.15609248099368586,0.7382255738349608,-0.1501757124132767,0.7479189090383604,0.32180669394113276,0.48152709421128165,-0.1595672334157393,0.7325456966631415,-0.1018486276677431,0.8279917793635768
PIAS2,greenyellow,0.8767978455653171,0.009565694915497788,0.771709733332389,0.04210967704628206,-0.7794953019648868,0.03878546283813059,-0.8030569252476715,0.029639898627391994,0.7781473206693512,0.039350199862637845,0.6252435564060318,0.1332190428182522,0.2566629212736548,0.5784844039275614,-0.18346630462627248,0.6937532432056733,-0.7422449591244353,0.05606722563433663,0.47441897313094367,0.2820903049283322,0.7389290820261472,0.05777518969476219,0.5307132255700312,0.22035778476783796,-0.2523921817604079,0.5850416073098343,0.15470764671020568,0.7404918963061369,-0.34369266021818584,0.4503708536214416,0.5811974967098675,0.1711504358963141,0.12023702146769195,0.7973515680760263,0.20507976858675997,0.6591206351733641,0.424416703218381,0.342587489132354,-0.15953935189501386,0.7325912338977336,-0.36898165269342503,0.41535332059146524
IPO13,greenyellow,0.8764305171334446,0.009635175559417739,0.7785477265216943,0.039181977736737233,-0.8278977233880412,0.021461395636706876,-0.739102438438135,0.057685205659332744,0.852301075088204,0.014847015488056722,0.4981167021834436,0.2552505357499875,0.2675009642754163,0.5619481581134682,-0.3124607501821965,0.49506076597210724,-0.7702885243769992,0.042732823516893455,0.7717522750069307,0.0420911019742618,0.6715268915122211,0.09855276464320653,0.18503809184477632,0.6912196164205804,-0.11086644446239809,0.8129418385235967,0.2990573759139277,0.5146994893433432,-0.4554261080013144,0.30446557175066263,0.22302779001352857,0.6307222189555575,-0.00858245311431582,0.9854305116691959,0.03940855321363083,0.933149900664327,0.3715897429107042,0.4118043440514887,-0.38560294943270385,0.39294214148961815,-0.21911451692068226,0.6368845683967737
CCDC15,greenyellow,0.8758429112319379,0.009746925115947172,0.7945854078226556,0.03277083105063347,-0.8060752916411699,0.02856669780063509,-0.7821204168403365,0.03769863496195115,0.792522331078788,0.03355995719973107,0.5887121680469926,0.16434391804067627,0.27327278100377717,0.5532043111965124,-0.24670633033049483,0.593806689131203,-0.7075549145131885,0.07531809962078001,0.42702263063757484,0.33930994954295624,0.6672037642106826,0.10156227753650862,0.5934564760958949,0.160117121891102,-0.20956873175604165,0.6519859789858762,0.224213384492374,0.6288585613485564,-0.3810790617921341,0.3989930567177595,0.6214191063666988,0.13632336919902285,0.22617684472732383,0.6257756064813399,0.12679475873334692,0.7864726568408344,0.38464630784149867,0.39421861553732196,-0.07504870718939058,0.8729518510561831,-0.29366958834758217,0.5226678777844908
POLB,greenyellow,0.8751185250842299,0.009885710293884872,0.7617715743468417,0.04657320367719582,-0.7694808507755635,0.04308920942150923,-0.8033157884283266,0.029546988540416617,0.7745207947970327,0.04089199728987271,0.6234424745004823,0.134676467211749,0.251833079255041,0.5859017285444003,-0.17130221778999347,0.713436329824861,-0.750002925971254,0.05217996304021702,0.5220488856418665,0.2293988355854476,0.7589109685199434,0.04790394133644297,0.5547393049263413,0.19619185071938028,-0.25473034314994375,0.5814488106054428,0.13696870814945988,0.7696496845146623,-0.3383042405731345,0.4579702795245496,0.5151912026216047,0.23667545650660504,0.09294654576593148,0.8428897418340199,0.21798011599070632,0.638674073685205,0.4278712995346782,0.33824543730630846,-0.21038778427050867,0.650686451462581,-0.3755628176498657,0.40642094937634443
DOLPP1,greenyellow,0.8735262801423571,0.010194749296453913,0.7720041511510515,0.04198121737089066,-0.8535012259138783,0.014557095970872872,-0.7046743493261215,0.07705432386114695,0.8937511012187852,0.006669397055998469,0.4296544805277058,0.3360133612952775,0.23923723660830917,0.6053804299667574,-0.34329524187050303,0.45092972057657776,-0.8011015759807505,0.030346983400753973,0.8385651917261673,0.018399904183579525,0.636137984479691,0.12457548938834173,0.21275641697962092,0.646932288285742,-0.02896079283245693,0.9508552466715676,0.3847976564945784,0.3940165564471606,-0.5346308340378985,0.21632620095545532,0.15573684067607294,0.7388074466018337,-0.0694368329069142,0.8824043424367707,-0.03319845497720377,0.943671605191248,0.3857700348455359,0.3927193646891194,-0.45694353165695895,0.30265023446547173,-0.2043219418079162,0.6603271519713896
MRPL58,greenyellow,0.8732509119343262,0.010248751780501835,0.7516898089845493,0.05135486260170621,-0.7663826260447075,0.04447145175294437,-0.7973768678336297,0.031719742643003944,0.7878609539939034,0.035381538822364285,0.6161301878749432,0.14067615252159515,0.2271712297647242,0.6242159066359194,-0.15007128908513762,0.7480902246070505,-0.7816580654265386,0.03788881185760257,0.5640977255275268,0.187144299712995,0.7859378874236022,0.036148671726787804,0.4799619062435616,0.2757038921732032,-0.2427258772083604,0.5999662721389382,0.12913025515551438,0.7826047812357874,-0.35047319821543893,0.4408759820568369,0.5015300072298088,0.2514855036973526,0.05979058122404252,0.8986776928218474,0.225134129035146,0.6274123049063661,0.46063845854460284,0.29824984468080656,-0.2589909466800551,0.5749196841357473,-0.401201414346275,0.37236505206151926
LOC101081807,greenyellow,0.871741526757193,0.010547679430142202,0.8238259455959348,0.022700702856737455,-0.9316733082964317,0.0022586293303142367,-0.6343582862305882,0.12596725759124228,0.9687823871501398,3.2520041707346354e-4,0.3083331088697361,0.5010801627487326,0.23548190257862708,0.6112245655768432,-0.4858942698822936,0.2689417944457649,-0.7668090162659088,0.0442797946846275,0.7688097444740509,0.04338657694801948,0.47961016509619586,0.27610720628775015,0.2965429597638273,0.5184130326567957,0.12380476722965479,0.7914295496970736,0.5797045087750928,0.17251895432249342,-0.6769016799328361,0.09487719742935814,0.27224300519668104,0.5547610964376073,0.19047682765433582,0.6824704744876885,-0.25106266867336147,0.5870875608617154,0.3410795582582042,0.4540502577249782,-0.2922049741043801,0.5248412048515684,-0.040627054227932065,0.9310862765286432
MSH6,greenyellow,0.8702923579711975,0.010839344500390815,0.8679966697385669,0.011310773647044104,-0.9685275340220026,3.318324591696971e-4,-0.6208206035854277,0.13681246110330425,0.9536959331332748,8.642565906347741e-4,0.2843722225356785,0.5365156307800842,0.30436840260150244,0.5068859164261861,-0.599745286806369,0.1545987260298874,-0.659353978967444,0.10714773190354387,0.5919738956139725,0.16143210918604814,0.32946147152498334,0.4705431781140033,0.48002439810484926,0.27563226538653135,0.14565006231119348,0.7553511214014907,0.6836299813609623,0.09037935506278025,-0.6929903322735947,0.08431335500254768,0.3896807234828906,0.38751969238905093,0.3561233404727147,0.43302266982794324,-0.35327503160189594,0.436974908201479,0.23080848731859333,0.6185203683137488,-0.0741424401154752,0.8744775538519558,0.08588544125479074,0.8547334973941962
CUL4B,greenyellow,0.8681948757385349,0.011269615819067099,0.818393289651657,0.02441565078406773,-0.8574441059329986,0.013627541834655393,-0.7297365339424907,0.06265600090508677,0.8380153104636776,0.018551205700382344,0.5016474996111283,0.2513563619015392,0.27094134954673277,0.5567309255186477,-0.3430042611718575,0.4513390747664848,-0.6862152430908776,0.08868170143690544,0.3740900467539028,0.40841325818705676,0.5453341716742215,0.20549196920987114,0.5901739448468386,0.16303576848075577,-0.10309131296904701,0.8259152715565343,0.37363240379801144,0.40903312134514047,-0.4792632739056733,0.2765052190578656,0.6905607563456251,0.08586643575026326,0.3101095693996718,0.4984863881602499,-0.018894995508771033,0.9679285851582816,0.35330961246159165,0.4369268426318654,0.01329310081638975,0.9774349249792503,-0.20071659846917578,0.6660751041118047
ZC3H18,greenyellow,0.8679489012000848,0.011320705763849052,0.750437520321702,0.05196670378176157,-0.7561453404747785,0.049210077267428244,-0.7961539566509732,0.032177860726650125,0.7368259526102031,0.058872931268799646,0.5964383474659875,0.1574885243801682,0.3538609975339754,0.4361607185378683,-0.27518451044798004,0.5503179819641841,-0.686295421205463,0.0886293227955579,0.7820548141872491,0.037725586695629934,0.7092601500720649,0.074300246983761975,0.28106149362317107,0.5414758860335107,-0.2609603004350903,0.5719095584179885,0.1580138257078755,0.7350837328853495,-0.29334513424422287,0.523149068167647,0.030218836424187403,0.9487223302649506,-0.15330924466400903,0.7427819376439315,0.18130301466157692,0.6972440439809715,0.27834533694517744,0.5455565825994878,-0.44078931443198727,0.3222183650053585,-0.23414972763144645,0.6133016888602254
