gene_id,moduleColor,GStraits1.num_LTR,p.GS.traits1.num_LTR,MM.darkorange,p.MMdarkorange,MM.black,p.MMblack,MM.bisque4,p.MMbisque4,MM.greenyellow,p.MMgreenyellow,MM.darkolivegreen,p.MMdarkolivegreen,MM.darkolivegreen4,p.MMdarkolivegreen4,MM.darkslateblue,p.MMdarkslateblue,MM.antiquewhite4,p.MMantiquewhite4,MM.thistle,p.MMthistle,MM.plum1,p.MMplum1,MM.plum3,p.MMplum3,MM.floralwhite,p.MMfloralwhite,MM.darkorange2,p.MMdarkorange2,MM.darkgrey,p.MMdarkgrey,MM.indianred4,p.MMindianred4,MM.salmon2,p.MMsalmon2,MM.skyblue,p.MMskyblue,MM.lavenderblush3,p.MMlavenderblush3,MM.darkviolet,p.MMdarkviolet,MM.thistle2,p.MMthistle2
DPY19L1,bisque4,-0.9957468988107259,2.260621705000579e-6,-0.9754729140267897,1.7858225259986888e-4,0.9266903142320339,0.002685866146623966,0.9253091967819262,0.0028120248409995597,-0.7461492868515661,0.0540918620038563,-0.7127636895697368,0.07223222404915419,-0.6628485999166943,0.10464192434089394,0.6064940625915362,0.14878425164121947,0.47154911227727864,0.2854225888408209,-0.5053532775597681,0.24729883624313,-0.47039809655756126,0.28676397362588085,-0.35642382919819793,0.43260651974723646,0.36039019376424325,0.4271278523595744,-0.3432127526471944,0.45104575302032723,0.24973334131811753,0.5891354158971174,-0.2081240104556871,0.6542799119451831,-0.11573304662219074,0.8048386334767255,-0.03963635555715926,0.9327640771641734,0.028375497495109658,0.9518476501671991,0.0024992258926080655,0.9957571956003235,-0.07350179113368399,0.8755562747668604
SAMD4A,bisque4,-0.9953540458776761,2.818768161078252e-6,-0.9728364150655473,2.3018248246328037e-4,0.9235435542053407,0.0029782759878917925,0.9235293186946908,0.002979639171431929,-0.7505948624773259,0.05188961224587948,-0.710204235138645,0.07373990853041969,-0.6478992155186016,0.11557728980518288,0.5918804260249162,0.16151519186879568,0.4814940581285728,0.27395018990009196,-0.5073570626313205,0.24511754948561906,-0.48560193576688376,0.26927323830869854,-0.41291722318620866,0.3572085334587289,0.355950111615933,0.43326264588881364,-0.3327945508041644,0.46578940826261656,0.25541994959414066,0.5803904749409605,-0.22161726403949536,0.6329414771765802,-0.14864813725594989,0.7504258482196122,-0.04393899034617147,0.9254788384551391,0.011504090263824722,0.9804713421109763,0.001915862104950543,0.9967475374434244,-0.06295577496413614,0.8933346308353949
EDNRB,bisque4,-0.9951766782042715,3.095254232626005e-6,-0.9720943593274423,2.461275720403853e-4,0.9122613566429174,0.004175481039512746,0.9378702890936963,0.0017868655548852793,-0.7277614245844348,0.06373270171201383,-0.7372831750240773,0.05863332674188701,-0.6715080539250508,0.09856577559061641,0.5893386607163523,0.16378263289633266,0.462893960523475,0.2955776682532106,-0.49849143879744506,0.25483592955978007,-0.49003471567535106,0.26426730603080467,-0.3545165518918555,0.43525052292130745,0.3921902529210204,0.38419771827669036,-0.30523575308357076,0.505613811025001,0.21751139162381922,0.6394138888072514,-0.20449872716414774,0.6600456440945959,-0.11627701796684156,0.8039337372439648,-0.07308716193260367,0.8762545066881195,0.03266209876594193,0.9445806710451263,-6.71063103044695e-4,0.9988607681501005,-0.06263763770679769,0.893871525874971
PERP,bisque4,-0.9951241760578396,3.1800835913500424e-6,-0.9540980901258332,8.457982997694599e-4,0.915946667812221,0.003758372632956356,0.9207073941523057,0.0032571184897151936,-0.7670522150899372,0.04417068396594742,-0.7043990263255775,0.07722137760842386,-0.6135127585565836,0.14285588632254054,0.5539403217323485,0.19697385870054618,0.5324015299515873,0.21861604212500474,-0.5878174822616684,0.1651471309762429,-0.5353712319446166,0.2155682257441437,-0.3282908834799161,0.47221690126314214,0.34539092140194344,0.44798561323798997,-0.31374826049832116,0.4931884272343642,0.2681368390843701,0.5609826986214361,-0.1691042677475571,0.7170067222802354,-0.06421367851391499,0.8912120854606773,-0.06730382142327238,0.8860000925009859,-0.0372457246952418,0.9368135427314569,0.1015756043562761,0.8284481041744096,-0.013893885061105496,0.9764152846979539
SELENOT,bisque4,-0.9949370070148684,3.4937609860262682e-6,-0.9516322362732494,9.62713068065845e-4,0.9093248701832777,0.004526318170716903,0.9330178237078013,0.002150737025523355,-0.7538838544374331,0.05029244388073514,-0.7302596895525003,0.06237247131351611,-0.6167522885071127,0.14016057113634128,0.5348973026904795,0.2160532608931561,0.530698572168928,0.22037293058010915,-0.5404013321277422,0.21045218528863863,-0.5430053970177121,0.2078266274711125,-0.28851343885322456,0.5303325524877527,0.37348170962248706,0.40923731284516596,-0.29449211444196416,0.5214486830904608,0.24526731977632302,0.5960312858860111,-0.22776463576436612,0.6232856757064147,-0.035601974103179564,0.9395985080508151,-0.0988961810375677,0.8329284497002148,-0.045005530214086376,0.9236735932409671,0.07554554177022765,0.872115561454562,0.01773718084224537,0.9698931630271932
LOC101100330,bisque4,-0.9932088508729136,7.273277556488218e-6,-0.9746721284503342,1.9343374671125285e-4,0.914315061516537,0.003939878333482579,0.9378633676336084,0.001787356482827898,-0.7226562785043991,0.06656164330280986,-0.740889995706125,0.05676178230009062,-0.6784493881682856,0.0938323815201918,0.5960587057448468,0.15782198513417148,0.4520775678907103,0.30848833238201495,-0.46302307242578283,0.29542502595282405,-0.4734080209564662,0.2832621579621267,-0.3333191537274789,0.46504281205999337,0.3962777763823087,0.37881168449203095,-0.3138697882633984,0.49301182742521876,0.2136199170916064,0.6455651583730855,-0.24001789760618786,0.6041676341565569,-0.11579313656423695,0.8047386653428906,-0.06999217383990765,0.8814684310620164,0.04061118529797015,0.9311131498155524,-0.031562932422303916,0.9464437878766843,-0.06502173587756362,0.8898488676350407
ILDR2,bisque4,-0.9931967319423332,7.305721700609518e-6,-0.9793576960274306,1.1628660151248425e-4,0.9157989676130766,0.003774597625103611,0.9366435151214116,0.0018751221881142257,-0.7184369209923482,0.06894977953626864,-0.7371378456818827,0.05870942817286075,-0.691366525882329,0.08534969172328893,0.6128620817187963,0.1434003793371949,0.4360547731456417,0.32805375905574236,-0.46570072950187436,0.29226723574318714,-0.45951041273209187,0.29959025838911946,-0.35981487750995145,0.4279208621355282,0.39534211438790084,0.38004186145402774,-0.3199427925230323,0.48421546325100423,0.21110166600562097,0.6495543633861047,-0.21651221981191468,0.6409917325149563,-0.13661039488565868,0.7702409831487532,-0.058072213733184705,0.901579699495933,0.061610258706380795,0.8956055712358836,-0.040633458379534235,0.9310754314137009,-0.09057513779467326,0.8468648269186486
BIN1,bisque4,-0.9928722976166884,8.206678091473379e-6,-0.9441350862460524,0.0013746079455810168,0.9253992734345743,0.0028036931177622313,0.9036031464471489,0.0052578323461922065,-0.8069509543101291,0.02825949529991628,-0.6812403797447533,0.09196362934459229,-0.5369684555457076,0.21393738413719368,0.5010992674687313,0.2519592123515991,0.5961782176219166,0.157716973212422,-0.539425238800604,0.2114403835693997,-0.5650120471828933,0.18627146067307346,-0.4121868374624448,0.3581457973688527,0.30072997502606935,0.5122343111674754,-0.3294210732508558,0.4706009040032804,0.32684588072084514,0.4742859701943816,-0.3295533193658464,0.47041194454787894,-0.11336473265262932,0.8087803318954825,-0.06247205152723969,0.8941509853102098,-0.13297421335696344,0.7762464783941607,0.07634410491622905,0.8707715903199432,0.06359265568031226,0.8922599151972975
ADI1,bisque4,-0.9921492609548437,1.044482597281008e-5,-0.959751472213435,6.108011265732551e-4,0.9166599329416737,0.003680594153644411,0.9229025331571712,0.0030400225360581895,-0.7628237765829178,0.04608890065749308,-0.7190158192946372,0.0686194443993336,-0.6016090173405195,0.15298186123191623,0.5368471713416069,0.21406101474522368,0.5255401820162546,0.22573516694744084,-0.47622836574557714,0.27999836273278333,-0.5269192461714467,0.22429565649439606,-0.3771219092610214,0.4043160591826895,0.3556855588896115,0.4336292321221702,-0.3095965505585136,0.4992349511914085,0.2647873071814632,0.5660743013593961,-0.3280472884870404,0.4725654690397348,-0.14251307307097694,0.7605116644121916,-0.07587635572572095,0.8715587761455215,-0.05648992173175212,0.9042526713072006,-0.002247139135749263,0.9961851477516108,0.010003555968035252,0.9830182856574846
ASAH2,bisque4,-0.9920114416431018,1.0908467255082316e-5,-0.9290844027067499,0.0024751779220349122,0.8903784259246463,0.007197819204884767,0.9324584027035374,0.002195251520717234,-0.7634164600188946,0.04581732753797202,-0.7317046657437939,0.061592964247559924,-0.5661347978901639,0.18520236424263725,0.4697691670685625,0.2874981068149969,0.5809637024000264,0.17136438452863823,-0.5873552956882465,0.16556282301513164,-0.6123402247730295,0.14383782916341972,-0.3513658910132923,0.43963163114757786,0.37178647436159934,0.41153712425591005,-0.24676035190459922,0.5937232250593512,0.25110833790903087,0.58701724530137,-0.22281568604182503,0.6310557934152139,-0.02820689068025472,0.9521335424027251,-0.14038464338813877,0.7640170989277051,-0.11096527218879797,0.8127771498603718,0.14051899243681698,0.7637957363508371,0.08403617163088843,0.8578389830318044
