gene_id,moduleColor,GStraits1.num_LTR,p.GS.traits1.num_LTR,MM.darkorange,p.MMdarkorange,MM.black,p.MMblack,MM.bisque4,p.MMbisque4,MM.greenyellow,p.MMgreenyellow,MM.darkolivegreen,p.MMdarkolivegreen,MM.darkolivegreen4,p.MMdarkolivegreen4,MM.darkslateblue,p.MMdarkslateblue,MM.antiquewhite4,p.MMantiquewhite4,MM.thistle,p.MMthistle,MM.plum1,p.MMplum1,MM.plum3,p.MMplum3,MM.floralwhite,p.MMfloralwhite,MM.darkorange2,p.MMdarkorange2,MM.darkgrey,p.MMdarkgrey,MM.indianred4,p.MMindianred4,MM.salmon2,p.MMsalmon2,MM.skyblue,p.MMskyblue,MM.lavenderblush3,p.MMlavenderblush3,MM.darkviolet,p.MMdarkviolet,MM.thistle2,p.MMthistle2
DMPK,black,-0.99220853363802,1.0249122428837865e-5,-0.9850620786079819,5.196308821375131e-5,0.9621710538925372,5.237885099070057e-4,0.8825557014178981,0.008514270931910619,-0.8004189605235877,0.03059602551881763,-0.6401695451396984,0.12145200260913762,-0.6227771321586654,0.13521689555295152,0.6435046884901203,0.11889883677879262,0.49730267342898177,0.2561522360839381,-0.5062397142013092,0.2463327749735141,-0.42403590281763853,0.34306754577059806,-0.3830681697626138,0.396327985141761,0.26546293629418083,0.5650461015786347,-0.43649340658792257,0.32751124802995774,0.34299385622596795,0.45135371510879957,-0.264936418045524,0.5658473273033788,-0.1957525677530195,0.67401044767054,0.05773340546513436,0.9021519880602393,0.0019931964327220904,0.9966162513634527,-0.022590141980259004,0.9616595684662816,-0.10742860688659321,0.818674103079762
PCYOX1,black,-0.9911933121631551,1.3913401484749121e-5,-0.9651583120223269,4.271171985911489e-4,0.938879394531266,0.00171613907107552,0.8911217257136161,0.007079352534231537,-0.7930467886757309,0.033358359957186896,-0.6535583934256772,0.11137138777725193,-0.6083409836609387,0.14721249073397924,0.601980512726313,0.1526605891210527,0.5243458468704932,0.22698535109216383,-0.594141294285421,0.15951152160865784,-0.48453126967006155,0.2704887197630199,-0.3572123648756709,0.43151519667800614,0.28553173608863375,0.5347819953586621,-0.38091162517432336,0.39921771813378953,0.32058332802027556,0.48329099063339465,-0.16616040000457216,0.7217952130154988,-0.1328937695519354,0.7763794401102644,0.010249288886219145,0.9826011806680491,-0.02161058751471228,0.9633212933873327,0.07654571393656522,0.8704323240105641,-0.07239249433810492,0.8774244636499302
LOC101094932,black,-0.9902865001249808,1.7767630446832002e-5,-0.9454756125212737,0.0012945709959596076,0.9482995886205283,0.0011351493865024629,0.8705588648291482,0.01078536278371687,-0.8524555796137536,0.014809508707514706,-0.6244180108002096,0.13388606903779343,-0.49815619406867384,0.25520682761653485,0.5187740757422447,0.23286045506119846,0.6307787985061546,0.1287904533046251,-0.5799987976916459,0.17224877555897442,-0.5489726340718213,0.2018695985543458,-0.39695408170092966,0.3779235108473506,0.22666369629971225,0.6250118374918645,-0.3896215420814052,0.38759817256961665,0.398673639419249,0.3756690868183738,-0.3362203978210663,0.46092183515923607,-0.14893163286322664,0.7499604644287436,0.0035668896873370564,0.9939446985179023,-0.16476249606729496,0.7240715814330592,0.09838554571437487,0.8337827097868263,0.047288868946957094,0.91980965523498
LRP8,black,-0.9901582364063419,1.835872623825756e-5,-0.9849314544967634,5.3102787277903826e-5,0.9526315270783526,9.142535534547716e-4,0.8891973841263886,0.007388399776860317,-0.7873793124850992,0.035572812697427715,-0.6568095712891493,0.10899159087255443,-0.6240592290058894,0.13417648615550848,0.6291571032530872,0.13008002540475755,0.487008314648176,0.26768040288137046,-0.4696320731801167,0.28765824390931716,-0.43264436384282273,0.33228491914061137,-0.4222405861465084,0.34533463183755797,0.28586228660020124,0.5342881188886386,-0.4111218259306065,0.3595142964012191,0.3231644947682662,0.4795720839051591,-0.30633388924673044,0.504004820206597,-0.23675839888404196,0.6092361967804534,0.037913625145630826,0.93568208084223,0.0011247338898399378,0.9980905936532611,-0.05921062240059418,0.8996570375541981,-0.09949039604382454,0.831934530745043
SMPDL3A,black,-0.9897446494895406,2.0344168285660564e-5,-0.9630392074312352,4.944850230139074e-4,0.95889201124864,6.436320031727859e-4,0.8664958448769516,0.011625224249573332,-0.8335815351641246,0.019796955063857993,-0.6120470430979719,0.14408388511712755,-0.5668140448820252,0.18455703163327322,0.602984304765759,0.1517941920013093,0.5655589018942068,0.1857503651270881,-0.6091552305603838,0.14652221644684282,-0.477296260748423,0.2787669836290054,-0.3238554292314795,0.4785783534149031,0.22669857171969035,0.6249571354246908,-0.43140240166287086,0.33383151910631037,0.3826910917408446,0.39683265975558485,-0.2091280996863162,0.6526853857455757,-0.13265905446064272,0.7767674142552451,0.0538349605993893,0.9087393126034324,-0.06579334995202027,0.8885473321242254,0.09327576910759877,0.842338087483997,-0.05817676080630056,0.9014031135483597
ARMCX2,black,-0.9895676252067932,2.1231481003795876e-5,-0.95804087628972745,6.771536341222121e-4,0.9461844966323487,0.0012533877102483906,0.876216022659638,0.009675881563916059,-0.8241785099036526,0.02259183842119971,-0.6320500645063623,0.12778412618159207,-0.5594698825023382,0.1915925638564581,0.5743499559306615,0.17747115568573865,0.571182796373348,0.18043266324022603,-0.5986585691982165,0.1555454184675362,-0.5064573800245831,0.24609582430656857,-0.3440416921409816,0.44988024388271364,0.24953288653324437,0.5894444095498279,-0.3940738339936318,0.38171193810608794,0.3623640438763373,0.42441143059290665,-0.23221963391595477,0.6163147323668707,-0.1474415780606769,0.7524071963499356,0.020659132572385247,0.964935451153597,-0.08171069519002173,0.8617462309218374,0.08881130334220501,0.8498231428123801,-0.032430478038765156,0.9449732579964958
BLOC1S1,black,-0.9894192982973402,2.199246349660941e-5,-0.9721308762311306,2.453280102829094e-4,0.932359611867033,0.002203168278509726,0.9115951257553911,0.004253632404650198,-0.7608264540049793,0.047010591780663295,-0.6989486409156972,0.08056815999728126,-0.6283914671445103,0.13069113581044567,0.5882816733729648,0.16473015677998712,0.4893178956622207,0.2650739194017879,-0.44004374108525823,0.32313430845900176,-0.4636832887972511,0.2946450311731391,-0.391509075359321,0.3850982812447146,0.3364785771806666,0.46055576898602546,-0.36221776736360206,0.4246125074803795,0.27850027054327847,0.5453235426251917,-0.3302470901070547,0.4694211066327372,-0.15987548171797517,0.7320422945735832,-0.027310210764586437,0.9536540342658301,-0.010793869359336402,0.981676825692853,-0.050570524751069865,0.9142585456313808,-0.04326551019083354,0.9266189148736064
CAVIN1,black,-0.9892458386306312,2.2902799504640818e-5,-0.9827283937603051,7.460284685856121e-5,0.9658862251499045,4.0531708293592303e-4,0.8735178541150096,0.010196399289360678,-0.8105063213546935,0.02703129241641348,-0.6281221446363235,0.13090644888170716,-0.606664275179492,0.1486390472488848,0.63928722353227585,0.12213211187343531,0.5084496556460136,0.24393193613346753,-0.49652080888405736,0.25701967901108524,-0.421062490255022,0.346825720750609,-0.38074391802067986,0.3994427929554494,0.2484383333165346,0.5911324941656623,-0.4493218663966951,0.31181616646209526,0.36060768295784645,0.42682821514496844,-0.2969530975672335,0.5178066755398532,-0.2059588872681853,0.6577217483050051,0.06906641445325638,0.8830286660637386,-0.014664779303564647,0.9751069743301783,-0.02968419853492603,0.9496287386342053,-0.09915020340728133,0.8325035352323836
LAMA5,black,-0.9890090745106732,2.418118434981308e-5,-0.9817154855002116,8.597952939005024e-5,0.9583969325234553,6.63007756290059e-4,0.8828718827719721,0.008458573900812422,-0.7973032347919299,0.03174722277836181,-0.646316687619778,0.11676783550203225,-0.6121468153864302,0.1440001263374869,0.627286627142856,0.1315755620256166,0.5001717601315996,0.2529806349856469,-0.466411998864628,0.2914309550796128,-0.42735404747388095,0.33889407424458506,-0.402576916037386,0.370572165101789,0.2705788871056816,0.557279850305125,-0.42953920073435004,0.3361574716864267,0.3406028994887325,0.4547226264695712,-0.32412839064538945,0.4781859742419131,-0.20927203962272745,0.652456890409727,0.0467868865250521,0.9206590203095488,-0.013073555302398171,0.9778075398554985,-0.051342750510073906,0.9129526773077463,-0.08592022593757757,0.8546750975220898
GSDME,black,-0.988665268238937,2.6111975588535915e-5,-0.9896818161491101,2.0656519783658403e-5,0.9593735089163173,6.251136034833485e-4,0.8798406988401957,0.00900124955169437,-0.7874904397263827,0.03552862994715283,-0.6369658597070205,0.12393076816023749,-0.6435947305199339,0.11883029318720091,0.6662716305425423,0.10221737694348583,0.4669004605239402,0.29085725797152884,-0.5012484307792513,0.251795122707557,-0.4016847146376597,0.3717346940323317,-0.42134329167228146,0.3464700715803336,0.26909316863381433,0.5595316892527754,-0.4390370378783145,0.32437282701621556,0.33184588931405984,0.4671406260177526,-0.23403998081664798,0.6134728976558843,-0.2334436337504958,0.6144034633587613,0.07167573308008666,0.8786318166766656,0.037066293108886345,0.9371175246618595,-0.044612288523327964,0.9243391714534274,-0.1470859974340497,0.7529913188388706
TSPAN17,black,-0.9885273203425999,2.6911726595003088e-5,-0.9594854762978968,6.208532014071863e-4,0.9593956032686812,6.242715368441136e-4,0.8633131169562253,0.012308504664697913,-0.8471088653299961,0.016139067854596702,-0.6120531740544066,0.144078737475039,-0.5229929850628605,0.2284053925802469,0.5612502897200299,0.18987524481452575,0.5925820156554451,0.1608920855471069,-0.5364384061894857,0.21447793787079134,-0.4977999577947524,0.25560122061847873,-0.45199756779527706,0.3085847224565593,0.216230816018158,0.6414363059224901,-0.42442620382554996,0.342575515804549,0.4042673711389406,0.36837361925063367,-0.35208076502291913,0.43863610965579675,-0.20657386650572424,0.6567436414809138,0.042433274230441055,0.9280278730537206,-0.12256909591095277,0.7934797218132075,0.03547456140718943,0.9398144009156237,-0.004784985617750654,0.9918768491155858
BMPER,black,-0.9880763941087536,2.9627369524321806e-5,-0.9770929329621578,1.5067011322283873e-4,0.951766420797277,9.56119803605298e-4,0.8864397823108751,0.00784465461584513,-0.7866070805685961,0.03588068542333116,-0.6501138174539566,0.11392179987590792,-0.6263524934257035,0.13232570710048874,0.6324617056645201,0.12745913722519855,0.491856087100799,0.2622228095397933,-0.5000049476088025,0.25316453960792223,-0.4284722308466051,0.33749252789140644,-0.38013064513557177,0.40026627765346573,0.28104772480414475,0.5414965465354185,-0.4211581950623714,0.3467044885484813,0.3259319502393041,0.4755963045746429,-0.2555126917954965,0.5802481895284872,-0.16385788804599347,0.7255455219331904,0.038433228541663755,0.934801902168944,0.005220164967242622,0.9911380934567242,-0.014874998263692487,0.9747502123144522,-0.09455297960104564,0.8401984504836869
FBXL5,black,-0.9875302612732386,3.312759085919837e-5,-0.9465883946840296,0.0012302736221447717,0.9416377651424686,0.001531328069928568,0.8734841595472844,0.010202998929335842,-0.837494778461199,0.018695080455244005,-0.6325506166433885,0.12738899789992458,-0.5181942964662197,0.23347583419950213,0.5302278225737361,0.220859760872374,0.60964225073579,0.14611012676158056,-0.5845310211216402,0.1681142129027552,-0.5409558924014078,0.20989173037671735,-0.3578713658221374,0.4306039583747725,0.24205562354441945,0.601005338402236,-0.3789692951214734,0.401827548616159,0.37723296982354443,0.4041662839247221,-0.30363949852127287,0.50795582761792,-0.14782769092298448,0.7517730240365732,-2.233315733787575e-4,0.9996208605550368,-0.13841237936163941,0.7672681987816398,0.09494339487129111,0.8395445658980722,0.024919859334603667,0.9577078674101012
XPO6,black,-0.9874668630959726,3.3549118584700626e-5,-0.9837127355857029,6.445762217233001e-5,0.9411493932474583,0.0015631472125266087,0.9000275094901946,0.005747648157566932,-0.7648989307888009,0.04514190774983673,-0.6803265600608718,0.09257331371730762,-0.6371734502532161,0.12376937241350347,0.619192622164323,0.1381473264259452,0.4667642444959207,0.2910171929550535,-0.42392173094087665,0.34321153200370846,-0.43260061597191013,0.3323393457900673,-0.44749806079200094,0.314027168315847,0.31685462841072376,0.4886814196143301,-0.3863374163997154,0.3919632464746452,0.29239032297516804,0.5245659984150459,-0.3383086439155628,0.4579640500699141,-0.24535741022537133,0.595891939436159,0.011680098719640515,0.9801726011031053,0.013128952809044131,0.9777135183397234,-0.09591467203091059,0.8379181473529249,-0.09144226859172229,0.8454109911970635
PRDX5,black,-0.9874466814271043,3.368397340157671e-5,-0.934967687210156,0.0019997525944733465,0.927875788979384,0.0025802778754256263,0.885907019626592,0.007934629419685358,-0.8314998955243766,0.020397713206341806,-0.6576275024001673,0.10839707803988627,-0.49153119674529694,0.2625869705460601,0.4760716027179432,0.2801793294332063,0.6333015141568957,0.1267974231794666,-0.5438592582308284,0.206969145033551,-0.5823709507524858,0.17007858009599303,-0.41834802988964115,0.350271617150367,0.2660753130632287,0.5641146757995988,-0.3386337032288215,0.4575042721016355,0.3632993120900832,0.4231266481975684,-0.38246099360766905,0.39714074486190665,-0.1414269909259549,0.7622999925536846,-0.050308645952935833,0.9147014293471196,-0.18381705770900097,0.6931876529032699,0.0845304704380499,0.8570087609942663,0.09320928887824746,0.8424494791899236
CTTN,black,-0.9871727766630333,3.554631439235378e-5,-0.9352285510115605,0.0019800418394594556,0.9307790345606082,0.0023321155063111337,0.8816432950997496,0.008676181425980374,-0.8339893072887241,0.01968046393046238,-0.6476462796239508,0.1157671525369213,-0.493863726295341,0.25997761061446384,0.486216539365756,0.26857662453068276,0.6303867127327054,0.12910163923234097,-0.5575368432831148,0.19346558239097816,-0.573473629799839,0.17828817898436952,-0.44146183971732816,0.32139312259221137,0.25625924847020415,0.5791032141160857,-0.35044158903990447,0.4409200674602525,0.3712177148996729,0.41230985454810887,-0.3560874196087992,0.43307242726259104,-0.13839878820012394,0.7672906120539866,-0.0378175148252663,0.9358448920025101,-0.17600130302183245,0.7058170395193062,0.09477729748236616,0.8398227441261915,0.08121309415753715,0.862582589881135
CDH2,black,-0.9870445217971556,3.643901135298002e-5,-0.9925564311460132,9.144771491815278e-6,0.9540299078160237,8.489111522749911e-4,0.8875082849119547,0.007665988807035747,-0.7661172299281848,0.044590974148370585,-0.6515189800103361,0.11287779074837541,-0.6737061570716966,0.09705363691847216,0.682718437390835,0.09098198521869201,0.43662365926296537,0.3273502228830097,-0.4858511181267283,0.26899070760705035,-0.3832959037918919,0.39602331400546803,-0.3924467202160373,0.3838588719637209,0.2927365653706425,0.5240520279742348,-0.43295710930508335,0.3318959438188414,0.30392418862262505,0.5075378561577013,-0.20966080333691992,0.6518398611264853,-0.21415325858508152,0.6447211452661683,0.06443782684808337,0.890833918799904,0.07355198494217263,0.8754717531835854,-0.06005376520930743,0.8982333020921567,-0.16829724765422374,0.7183186932738123
SHROOM3,black,-0.9867954197936664,3.8210810289940236e-5,-0.9239578410837708,0.002938764140417299,0.9213037459291181,0.0031972718738955117,0.883728283368539,0.008308774047863565,-0.8320691998775602,0.020232401408446874,-0.6484536447241067,0.11516167798366393,-0.4936863238401999,0.26017565002364174,0.47677031434941286,0.2793731429970834,0.6447018958891789,0.11798913757796116,-0.633755738016866,0.12644025809117426,-0.5983915198658166,0.15577849964555499,-0.3699999205691211,0.4139662879832253,0.26134164145735767,0.5713272587370759,-0.3321644161298463,0.46668677493495275,0.3621518353148024,0.42470315204509584,-0.25893052324902366,0.57501211868883,-0.06466516172037287,0.890450392852361,-0.05439622503024323,0.9077906630331576,-0.17819787708875987,0.7022620757721822,0.17661153243417269,0.7048290071011338,0.08882776154905134,0.8497955324676988
LOC102899827,black,-0.986676267135905,3.907614333551913e-5,-0.9839984840907517,6.167704839137408e-5,0.9716503645199607,2.55973302381417e-4,0.8621547449626712,0.012562759067451182,-0.8193301311572009,0.02411488388170365,-0.6096186604152017,0.14613007414157075,-0.6028318397634079,0.15192562927163658,0.6531979261469727,0.11163688310350503,0.5083616006060927,0.2440273893664873,-0.5085844224532607,0.2437858799920502,-0.40731822784462773,0.36441941574658526,-0.37576977925970223,0.4061412873746029,0.22733344422103585,0.6239615777076114,-0.4694289149749467,0.287895622616108,0.3779825726715373,0.40315595061478676,-0.2854007185562162,0.5349777911794131,-0.22168283842175934,0.6328382567520026,0.0939027671054266,0.8412876168751231,-0.011340678713813473,0.9807487038831375,-0.027715459930574223,0.9529668429279305,-0.11764134556239353,0.8016649459855867
PCDH18,black,-0.9863712755576544,4.1344109533437715e-5,-0.9732911172689973,2.2072454458205203e-4,0.9745441380027482,1.9587318625599904e-4,0.8481753234487783,0.015868661269434262,-0.8463401281026326,0.016335602551537227,-0.582277415241288,0.17016389552393343,-0.5641969427151929,0.18704948803873503,0.6338854431987626,0.1263383629185945,0.5508351048829766,0.20002732872293716,-0.5718163518641922,0.1798383275836704,-0.43465097597275837,0.32979258785658594,-0.3988993159350382,0.3753736222090297,0.19104118362710587,0.6815642107803979,-0.4772771871854442,0.27878895581016966,0.4154211266332235,0.3540031758674695,-0.2529019870397259,0.5842576636225839,-0.21004743679956211,0.6512263693895549,0.10502468111346887,0.8226862504134682,-0.05374785197071656,0.9088865514283064,0.03699139893208323,0.937244407556773,-0.09521528803761416,0.8390892306435389
MOB2,black,-0.986185270605572,4.2764962206736264e-5,-0.9798085856997563,1.1006690245591416e-4,0.9511948937015193,9.843885157672788e-4,0.8876867662646448,0.007636376678017401,-0.7813151327210037,0.0380302116346494,-0.6569408481408598,0.1088960586564599,-0.6263476458181946,0.1323296055751176,0.6291897520123609,0.13005399848433238,0.4830191017350143,0.2722096340424535,-0.4517246974151052,0.30891359586782163,-0.42051323345247577,0.347521825541819,-0.4034690753916655,0.36941118484491475,0.2877401684082081,0.5314852679585127,-0.4196361940234812,0.34863456321919406,0.32095150270902845,0.4827598982620343,-0.31506219597546903,0.4912802532778501,-0.19605430648815197,0.6735274040003356,0.035577695593276816,0.9396396462447073,0.0043791857041111945,0.9925657347353074,-0.06078904704911456,0.896991878297318,-0.09017532211706279,0.8475352763844819
ALDH3A2,black,-0.9859441752447484,4.464950111761589e-5,-0.9242457296564525,0.0029114892612658668,0.9268462764458837,0.002671832800184533,0.8797802030330142,0.009012278783929066,-0.841011591850355,0.017735288383287202,-0.6455553455496557,0.11734283930644267,-0.48128141632873306,0.27419327860670384,0.4712381670989128,0.28578468553964026,0.6562240561082736,0.10941820870412368,-0.6083576294016814,0.14719836305247902,-0.5954413494750653,0.1583649940909968,-0.3294782697310114,0.4705191755877381,0.25261399141187424,0.5847004838367469,-0.3436703184175721,0.4504022647476779,0.3742647755740054,0.408176691026061,-0.3147369766918084,0.4917523112823574,-0.06300849588788435,0.8932456610339545,-0.04992000893177474,0.91535871612687425,-0.1963025582868638,0.673130052653613,0.1586175205219964,0.7340971568994741,0.10462692541213149,0.8233504021399164
