genes	DC1MINUS	DC2MINUES	DC2PLUS	DC4MINUS	DC4PLUS	X2654MINUS	X2654PLUS
LOC102901595	0.7929387952295178	1.5630782726371246	1.350415180326707	0.8668048205731206	1.0767575440714408	1.315433266832053	1.566506552482402
RBPMS	4.080371623858041	4.377417589061941	4.362437786552321	4.317813807431348	4.276166529014637	4.84968724616225	4.940737304467745
GTF2E2	4.845959424137407	4.861274286956814	4.840170485540278	5.091554807453796	5.136546186036122	4.731217652104801	4.773621866038702
GSR	6.395895897718612	5.810861640010142	5.6554855062401606	6.153980568958313	6.182113329850562	6.060031423726498	6.0509512608056815
UBXN8	4.1159986762096	4.462676966220215	4.3909508489408315	4.372054818845243	4.640912343316022	4.615925030927526	4.758132121954957
PPP2CB	5.390788635340516	5.545472893871077	5.544234189158652	5.471088909383679	5.5716450801938215	5.394532840767347	5.351860109657971
TEX15	1.5233490587078349	-0.057374447781576375	-0.46379491028030567	0.3537227540782837	0.5629108305535439	-0.6812183714731703	-0.12483472216098099
PURG	3.6700927317758403	3.9355742274041874	3.7595974397885064	3.9680619220748623	4.07691147409021	4.145779776616801	4.223964883668158
WRN	6.072330004669309	6.062508610982321	6.036537848459948	5.706419978261767	5.873313997450953	5.8804166643276785	6.033900923941919
NRG1	1.565190898744411	-0.057374447781576375	-1.0087426925624883	0.8953057153368964	1.3119507889059565	1.0969758187878362	0.632277673876537
LOC111560106	-2.576297204535287	-3.0896340699843177	-2.921133531003066	-0.6009510754289855	-0.5716905084689861	2.6634825849352213	2.6601780242146043
FUT10	2.740098819913875	3.3288726728713423	2.945767640324761	2.688054316082501	2.733031197479597	2.6766942018792528	2.5445505420280736
MAK16	4.119513466236647	3.939184905392297	3.996567415033095	4.033632235242156	4.185681576606044	3.974488233428543	3.9698018193064493
TTI2	3.956140101128996	4.096204929449434	4.0531677507654855	3.555393796299227	3.384156327253502	3.9420302513001073	3.6159627919850443
LOC111560359	3.1298822533160604	3.6919764277984983	3.7741021595144817	3.514639667057721	2.9523749324563964	1.9149659068267793	2.295503884037058
LOC109498791	3.5553999610708416	3.9712806951233137	3.6537635901464083	3.2699701667762424	3.5419359279686033	3.451560752271597	3.5273672807689698
DPYSL2	6.488508657280331	6.750972663166172	6.7978045822412785	6.04292690216406	5.942341777586698	6.523799006271002	6.513700373423364
LOC102900107	1.243078646579946	-0.7918983423597233	-0.37576629331075234	2.5780788518892597	2.5037853879412424	1.5631843352588155	1.416709077183167
BNIP3L	7.9151520935332895	7.884765098631245	7.782971521739329	7.991596662039532	8.007853399329273	7.483629651256414	7.490126322056333
PPP2R2A	5.682154531444273	5.707736298615189	5.618453788728089	5.838877246337554	5.931516877669166	5.641923756683374	5.60516232609818
EBF2	4.080371623858041	2.116090830994256	2.051906654638908	3.259045611092636	3.2598590198041966	-4.61583311242201	-4.61583311242201
CDCA2	0.38917722665360865	-0.5298808091914233	0.18352035578959827	0.03303607162251877	0.10438677194667349	-0.12805340481188585	-0.12483472216098099
KCTD9	6.194837736051574	6.295143907144132	6.154874077560978	6.009910387852996	6.214288451941422	6.151588236941215	6.100925572191122
DOCK5	6.014039376841422	6.162426969477818	5.961423061213837	6.00174164433088	6.120896914612046	6.678750844098196	6.648627364103722
LOC109498801	0.47947589991218753	0.8516413565687869	0.8272695591482225	0.7468132548202714	1.0369123535078495	1.173529852167568	1.3901578060819728
NEFL	4.760744423368163	3.700511501647566	3.7741021595144817	4.036833807824995	3.661398759865262	3.271705438393064	3.477793287666924
NEFM	4.59894566394554	3.4950838571260108	3.2932747350727256	5.009194154122329	5.030212713577736	2.102865524417146	1.765546899755344
SLC25A37	3.8071759811721377	3.3452942519308904	3.3843291720254567	3.4246258356607164	3.206978013907876	4.324282864073114	4.370380251593739
LOC102901759	0.8949041817102353	0.8516413565687869	0.39849209907778044	1.9892474877412651	1.8607403891605354	0.4660771886175863	-0.20352782307243888
ENTPD4	5.827849492216755	5.441112280451858	5.474894809044536	6.043722818755927	6.012717637179296	6.025594874450137	5.970347274280585
LOXL2	9.604765115865842	8.582820614138186	8.71789159780996	9.504440769477016	9.432078318174977	8.596831906187859	8.53307254814835
R3HCC1	4.275735539032289	4.19917268535555	4.32352202334528	4.087115673508595	4.125213530424468	4.471787688707735	4.231462580390961
CHMP7	5.679775738609787	5.758688486020282	5.8437343468315595	5.961032272414431	5.892977013761693	5.808720635101076	5.842761592897349
LOC102902122	0.29284712621332165	0.6548901596404604	0.39849209907778044	0.509332349410189	0.7715312675150138	0.5829597249669758	0.4894977956092623
RHOBTB2	4.646010587516134	4.742313892999031	4.865226049553456	4.426772884726267	4.234938882227462	4.413793704929642	4.242636567431339
PEBP4	0.29284712621332165	0.9693247300461391	0.6707010029997792	-1.7588906589049862	-2.9774143957125427	-1.155912524218402	-0.5698525927453789
BIN3	2.8957830555521418	2.826977042211242	2.7927144620470865	2.604212042413258	2.6094370395619193	3.1538317045638813	2.5919192729688714
CCAR2	6.148280519027291	6.107327450033686	6.303094906382072	6.19826029267571	6.032481594038123	6.195849739444288	6.197877629396965
CB1H8orf58	1.7935676748926284	1.0247519460186711	1.127566759755251	0.13215805970849018	0.7470448618611922	1.5344442904275457	1.4427805177910478
PDLIM2	4.989244750721221	5.285293347115776	5.261573400607779	3.0967225728776637	2.6758040703772883	6.677108337795465	6.509851825014875
SORBS3	4.9463485865643735	5.366646792587393	5.344903235665542	4.138687051937774	4.062099777138168	5.685056878862484	5.658977341595991
PPP3CC	5.890906837476513	6.097666852953746	5.955071735197338	5.86523071561263	5.9109986363559806	6.578493855979697	6.526709173650211
SLC39A14	5.58253093608958	6.538905965086805	6.563919684971794	5.566111108655157	5.788121659432304	6.176216214518336	6.299463363957716
POLR3D	3.924340752646421	3.853763439307231	3.8940522857311395	4.479491235300218	4.406960908293719	4.006232009578265	4.065196215602056
BMP1	7.760533406709851	7.0875085639370425	7.16825419095339	8.25634458489785	8.164704551124515	6.637961104466414	6.684578422107753
LGI3	1.190577120906515	0.6896023060749911	1.127566759755251	1.3094897241087122	1.2781702363016432	0.40388172730532534	0.5862367657201865
REEP4	2.513078085905103	2.2500360923464315	2.114038450363906	2.3602515990991404	2.389780917538289	2.160427682601396	2.5919192729688714
HR	3.4643528090378957	3.543328748351012	3.8672434293131057	3.662908146493873	3.331603572008227	5.366271494983994	5.027279996414068
NUDT18	4.123019714104217	4.193137099732517	4.245865350464719	4.216984253235595	4.10126463954375	4.273011984866433	4.0942722597124375
FAM160B2	4.565835264157064	4.668102674814831	4.900910871061193	4.458156951148856	4.449315778344168	4.471787688707735	4.569869696457539
LOC105260485	0.8277341662577931	0.9693247300461391	1.0017456212792761	1.055411084645749	1.0369123535078495	0.691078399383698	0.8427243691226417
DMTN	-1.9870079653202746	-0.11611540948259287	-0.37576629331075234	-0.3799347777960796	-0.24262954200551418	1.1357605512827977	1.189211375424771
XPO7	6.231031124845875	6.519742121280725	6.459351392264071	6.433248636312651	6.464292873826607	6.271816255459687	6.415088896051512
GFRA2	1.2686298937748122	1.250776447031637	1.4501332132229434	-0.07340195026515413	0.4153265894489685	1.413391940983634	1.0937133100793421
ATP6V1B2	6.27660723138675	6.732364079686027	6.772743634593004	6.385074474044808	6.489420924635271	6.413695847963012	6.406006680517927
LPL	7.494962218976393	8.844410079530087	8.77669841508609	7.814515895951994	7.744091606697006	7.294115567449243	7.328665672921661
LOC101095575	3.288170207296279	3.585411393618925	3.7547299447372464	3.259045611092636	3.3601388495060935	3.792274427236342	3.477793287666924
PSD3	6.553614750027288	6.691737906080356	6.500639492549413	5.827829965499383	5.8170816819558695	7.518443172782734	7.541549180261101
SH2D4A	3.550200385084133	3.742445500633685	3.7595974397885064	3.595028235329307	3.7191888115945586	4.037292335024202	4.000844191669592
CSGALNACT1	0.13510053757016852	1.1295999984312273	0.8272695591482225	-0.6009510754289855	-0.9181649059014219	0.7422436335174083	0.7621908249271697
INTS10	6.263164384943384	6.229574033715356	6.219891921168804	6.201116944446933	6.187241560994219	5.549790721121826	5.606604534184391
HGSNAT	4.381983576192185	4.78105648781745	4.710433754066363	5.14593867608495	5.143598531748609	4.6829301500429885	4.587505419085862
POMK	3.6459235282254783	3.758883665218884	3.6537635901464083	3.9133717067235807	3.990893812610611	3.339729694511126	3.502793206892514
FNTA	5.826774830395126	5.715126285262492	5.645001653169905	5.920874624560631	5.944362435034943	5.76917975872716	5.832937593680867
HOOK3	7.683374270585479	7.755571244767281	7.5660419231853036	7.790770663835626	7.786196666681368	7.477508945930419	7.572505185394476
RNF170	5.211372505062235	5.040039960744457	4.95070915800611	5.400765905149805	5.600975829717659	4.8613055557720175	4.9701654788689025
THAP1	4.18471727301184	4.1026590320878835	3.7884625005237575	4.071590017501686	4.132321355082136	3.995728166955958	4.138811202920093
SMIM19	5.3965944656639016	5.331360156762958	5.315455919064443	5.229461212344704	5.2831876784892895	5.3016499398660155	5.385853928280164
SLC20A2	5.423857514261012	5.1422561451658835	5.123021912251992	5.039835328593187	5.067771338043432	5.3539879335488045	5.3310725787618045
VDAC3	6.303895427342996	6.273855033137828	6.238316342151172	6.3339351282818095	6.416571195527016	6.418619055367609	6.388507513944805
DKK4	-0.47892750954069807	0.46757386900193054	-0.37576629331075234	-0.4499111307333456	0.3189389730197958	-0.3246455710147384	-0.3750942992595203
POLB	4.062222646164649	4.220100580963117	4.238910813756131	4.285878041292851	4.312081564465231	3.9144127065305145	4.048314386799104
IKBKB	5.015892846656868	5.300812965850562	5.340036900672134	4.997739210242742	4.933159107315816	5.144116798507507	5.031581174025684
PLAT	4.731182961279578	4.715193342412173	4.710433754066363	4.50745488748299	4.603893091949924	0.9304851367606317	1.5900275897230038
AP3M2	3.689140733118007	3.9992229267939066	3.862726449833007	3.804880164418989	3.8340801566308187	4.615925030927526	4.624992279813323
KAT6A	5.679775738609787	5.796004330902068	5.6632987007081494	5.758739437545347	5.702365132571303	5.4339693690831465	5.3740469877989545
GPAT4	6.393720394499794	6.463184242981437	6.461593466139331	6.552127085369218	6.684576798753237	6.581131003808047	6.638793184655513
LOC111560122	2.0654802522183657	2.010219296726338	2.0034862843256294	1.8650632464436108	1.9167006821450845	1.9370936537122634	1.8653060342867689
GINS4	3.2693082441564854	3.289812731968802	3.4399684075863415	2.679885981511907	2.957719844768679	5.1104355299866056	5.228022735538569
GOLGA7	7.074158652081337	7.46817139969622	7.414960609210604	7.026061707143438	7.053720433717402	7.452763097768478	7.538530071065595
SFRP1	7.446810186694586	9.524147925519923	9.417014490813937	6.6977885622482	6.86714247572711	11.891656458182542	11.777600669086306
LOC109498839	-1.7633817126265732	0.10573148276591848	-0.0017420180276798663	-1.948469798896851	-1.2713750962969366	0.19938253413701698	0.274073505438352
TCIM	2.458615615746752	0.5454422922214808	0.6287519425445157	1.1050605752845406	1.2781702363016432	3.0861324013953455	3.1381640599288962
ADAM32	-0.04203613738568194	1.0247519460186711	1.0971251835987528	0.39422673789884355	0.3189389730197958	1.2812443692474573	1.8062819972009438
ADAM9	10.088254604888867	10.136813930615235	10.115583229517501	10.040346406457333	10.11203708653232	10.449585801018607	10.553428974887852
TM2D2	5.747216478717919	5.793014419837335	5.704269140920218	5.795116953692383	5.74394831542918	5.764546821400092	5.889718366680561
PLEKHA2	5.6301256268431	4.507142265416907	4.31362682147931	6.075204697796839	6.137476942717344	5.758346337179286	5.786610634186626
TACC1	9.190275163638232	9.092868333706086	9.07667429387788	10.061426717647263	10.10237973268437	8.35298575467945	8.362171630692977
FGFR1	6.768101099804969	6.088754115893551	6.1069799803809905	6.825924546045086	6.981761332877104	6.158667806306483	5.706828331904435
LETM2	3.157499204925555	2.5810900862221273	2.5780485723844087	2.9549918889681646	3.184359076247519	2.4797210039723674	2.3097405041890786
NSD3	6.2702967862562256	6.488663636279172	6.476452235787942	6.431425225660287	6.502737132018187	6.289124047333005	6.2742759734436016
PLPP5	5.4394090621628015	5.8678595971938865	5.811284062963483	5.425404353008003	5.445117146503137	5.376428503784012	5.576011201936163
DDHD2	6.702238390317583	7.017506871963954	6.8955687383695805	6.758680814331287	6.780820199496678	6.7931101134759855	6.911564024271018
BAG4	4.405208202308279	4.727773900455553	4.5678669725995205	4.541664061322351	4.484920270513522	4.4177333471069815	4.223964883668158
LSM1	4.1334876174520625	4.006124735547588	4.231922590127618	4.20280172005436	4.2305297963030775	4.136247556379399	4.077729199936411
ASH2L	3.811528474717678	4.073385443283396	3.8807101285168204	3.8993689590659737	3.964586675377375	3.35624615647764	3.7048275563561712
EIF4EBP1	5.890906837476513	5.533579839684102	5.51286673298353	6.238443079825888	6.223747250192205	5.77072077088283	5.737430633410104
RAB11FIP1	5.399488642626979	6.014542359765893	6.006140605501888	5.251675736118252	5.117569631302519	4.756325022507514	4.566909335577122
ADGRA2	9.631629170700313	9.701108930196705	9.799337465447756	9.307681922153275	9.084107334006106	9.453710853491446	9.40891672478627
BRF2	3.2308279865007368	3.0703055649461333	3.0841297562545056	3.2808126194950136	3.1797924201678502	3.1443527117638026	2.649023489151796
PLPBP	4.263079246777658	4.442465999500285	4.346350261557034	4.272359966009778	4.305808236634486	4.570641141116439	4.563942887644869
ERLIN2	5.9294631326891585	6.145335653545555	6.126894004338854	5.953428544237283	5.907550378317986	6.255399426897319	6.115181188417154
ZNF703	2.586028431216039	2.842484731956645	2.8486059228632885	3.1509155926322285	3.2684870981948464	2.2157810138256684	2.096381010577494
LOC102901037	-0.8668856495900494	0.20504888690959772	0.24034009953703772	-0.3131961163249532	-1.2713750962969366	-0.5523176313510614	-1.2167122144459384
LOC102901096	0.7929387952295178	2.2147213797293035	2.083307001366085	1.7132537650884692	1.837734010512785	1.9149659068267793	1.9404264737273393
TRIM35	3.513268992069514	3.1028640658269913	3.0527475078620556	3.059428856840507	3.17521126304259	3.1058013850800656	3.373222270300954
PTK2B	3.2177697229968927	3.791208552145706	3.941944226946431	3.296925027481367	3.277063882731648	4.878559448378855	4.667069612301238
EPHX2	0.8949041817102353	-9.319128617027466e-4	0.24034009953703772	1.8211737934907215	1.9492637373386483	2.0631738815521037	1.9220098734616218
CLU	4.674963690813822	3.865196410749977	3.8581952835696818	4.561806854664125	4.516048784922011	7.387971530950657	7.346469777203365
SCARA3	4.785293387445459	5.377332841271172	5.333522814495833	4.770442775349257	4.771084641512859	6.1820185684773925	5.981506464657169
CCDC25	5.53462933764868	5.556093456374402	5.486685283160281	5.554988767270066	5.638069058056524	5.752119089150647	5.834169258207135
ESCO2	0.1896218315928966	-0.057374447781576375	-0.0017420180276798663	0.3537227540782837	0.5345771261595086	-1.5898262047702985	-0.9223973207516308
PBK	0.8949041817102353	-2.6821131983485897	-2.921133531003066	0.26913490306566584	0.5345771261595086	-1.8681414191080283	-2.855651248177778
SCARA5	1.6257627108589847	-1.6934620837324617	-1.4734472009493096	3.3390319157488153	3.3641696315747494	-0.4339951307611449	0.9556756537742584
ELP3	5.337457176585126	5.50706480563498	5.383254049003933	5.3229097894292146	5.367929401859885	5.318605570248055	5.336297609210699
ZNF395	2.177629551677576	2.2731079507340723	2.1736045631965406	2.5780788518892597	2.561093995931185	2.8145566649570988	2.746439190745842
FBXO16	2.2690821628005318	0.9973045054533171	0.541007125732055	2.3292515801634055	2.5110747012625065	1.315433266832053	1.0263447900479747
FZD3	3.731100893074742	2.7632235699813013	2.6636338726746764	3.463213065753924	3.7410520496103143	2.0631738815521037	2.351626359418078
EXTL3	4.987322347091058	5.2652965347532055	5.349753211256882	5.0604315540197895	5.170317599470213	6.109583658368238	6.11821772258995
INTS9	3.2373130612116108	3.543328748351012	3.5167274866469276	3.302256088357454	3.206978013907876	3.35624615647764	3.439461873712379
HMBOX1	3.0510911652850297	3.0234528078632805	3.1743774140817473	3.191701877000011	3.1094990535034	3.2890145518291005	3.3596014127949534
KIF13B	5.677393017015462	6.403011589599326	6.403691841536863	5.789433766470445	5.735415854374586	6.311529912338056	6.1531796269826575
MSRA	2.6554668862279547	2.9679746850181252	2.937200238055445	3.3545104657683993	3.1285813614870945	3.0761964280076772	3.0812095870981335
PINX1	3.17111193015492	2.946607753995468	2.866765374288581	3.1974354894906782	3.3150406598057316	3.066191549829908	3.146119926083509
XKR6	-0.04203613738568194	-0.4521460144276771	0.39849209907778044	0.13215805970849018	-0.1944060201769044	-1.155912524218402	-0.28676220932546087
MTMR9	5.819229699409779	5.8997112825351135	5.807763558380213	5.416828677494858	5.457432405426516	6.395831882087476	6.418377395363066
FAM167A	3.1437568106860185	4.016415931990308	3.7884625005237575	3.8745322774849167	3.9698866190787667	3.2094338638031434	3.0812095870981335
NEIL2	3.9639816155084326	4.452606874941035	4.595353258095772	4.027207696502748	4.125213530424468	4.369732376601388	4.154672225118572
FDFT1	6.808945791039854	6.6906672856595035	6.729362875209955	7.0696974716275705	7.268676800924933	7.218215939670195	7.054211647996894
CTSB	10.68594162049157	11.778553722668725	11.89081540196999	9.835617088002191	9.913695705286072	12.187994419565467	12.036632242307922
CEP44	3.735688683653086	4.033406453958608	3.8353234917634897	3.80863111950155	3.9077291004086177	3.4204836848832567	3.5693897270522257
FBXO8	4.2725818597584295	4.7256847444093255	4.45836530918977	4.356764355751976	4.373358681678885	4.538436768783188	4.5991439272673755
LOC109499352	1.1360926066816526	1.1792984550348156	1.0660274041023963	-2.424129181049293	-1.7401056443258824	0.6380316560459769	-0.20352782307243888
HAND2	2.626115816033139	2.7385704619161553	2.714656024877803	-0.4499111307333456	-0.6346463550056138	2.001510632406751	1.8062819972009438
SAP30	3.5186031407765674	3.499981597449286	3.5051809697593135	3.658757947562576	3.674442529254758	3.388722421668957	3.3867157316068113
HMGB2	3.6938636955993633	2.9820454991005785	3.2385413443240236	3.500795046167051	3.6937896915566846	3.134811026648667	3.177511783972489
GALNT7	4.087567766294915	3.652931130372186	3.4520465959598297	3.8923162869187395	3.961929384315869	3.84589029736756	4.018287336647981
AADAT	1.8954901570897242	1.9684248404137217	1.829233839953088	2.2542176221754917	2.001953608096328	2.386309801298644	2.079862252571904
LOC101092264	2.9520624777844886	2.7713485358088468	2.8846990880211956	3.180165835653286	3.22038109011428	2.567450085405692	2.735934419548849
CLCN3	5.635045457616383	5.590941070170978	5.53006074260242	5.761644932817224	5.785869699485436	4.9483089055793155	5.166771920015555
NEK1	5.747216478717919	5.874475032302212	5.788841052608028	5.966079251256057	5.982226791063557	6.259795546175007	6.344240132647766
SH3RF1	4.025225049620693	4.355967018578455	4.280143882702189	4.052735957992452	3.990893812610611	4.097476091571917	4.03979881071044
CBR4	3.33729544253777	3.267008589335957	3.0685239607374313	3.369824709040218	3.552572192558035	3.4592265356691	3.366427916243652
PALLD	8.706788356667694	8.287871669633411	8.191878018797201	8.401255593037604	8.452360676225032	8.929720863607471	9.030431068516075
LOC111560137	1.390009146204466	-0.057374447781576375	0.0626919272954372	0.509332349410189	0.35178892548722646	1.0161308273399687	0.6768945993714865
DDX60	4.062222646164649	4.9426720260382115	4.837870981069469	3.7552089561047004	3.6046081405858077	4.734380073068648	4.860807095528333
TLL1	2.294180940261992	3.243838193140986	3.358894699509699	3.8781066604053844	3.9512510034532915	2.0429109034009088	2.5445505420280736
CPE	-0.39629659141167123	-2.6821131983485897	-3.532757731360262	0.47197500356680055	0.17950573643667186	1.8924934757545095	1.9404264737273393
MSMO1	7.282512310122453	7.214731001276604	7.080044561174462	7.424682652412436	7.6411330019781705	8.29097791403407	8.36771076477232
KLHL2	5.296123588221014	5.0617334337514945	5.055358478598099	5.75291083341532	5.74394831542918	5.022622703601501	5.012124081132286
TMEM192	1.6647756769326858	1.9824912860810457	1.5658067918551346	1.371665777358047	1.3119507889059565	1.8464704010935258	2.1606272231515846
TMA16	3.513268992069514	3.6352325860595394	3.458047981273843	3.7158016291721614	3.879845736524218	3.339729694511126	3.6721413504852167
NAF1	2.1503989059404547	2.128794754721813	2.2585818075556587	1.94902886866715	2.595789244607266	2.433771290815792	2.046246257872838
RAPGEF2	6.002664320004345	6.237660236030946	6.204802632650568	6.211779292146364	6.204205195503446	6.054981290381016	6.0551825444690275
FNIP2	4.606479805086808	4.882058303115797	4.779158896111142	4.668861605589223	4.898837665007657	4.774872899760761	4.689018936829099
PPID	5.755146729201236	5.799981264434807	5.667189487318843	5.801719166485939	5.799329031420766	5.886115083556486	5.867032845962236
ETFDH	5.374701068633546	5.432171750793573	5.441965183680618	5.188304285384408	5.2476281527572155	5.3539879335488045	5.59792958025238
CB1H4orf46	0.8949041817102353	0.8819743355428908	0.9684977451367806	0.7151884582599525	0.6709887042188596	1.505120055422248	1.5900275897230038
RXFP1	2.8113732254591914	4.036780678096305	3.7400281426214583	3.472700740366928	3.483845591717717	7.881094809702781	7.720375653661893
TMEM144	1.1360926066816526	0.2979672784771451	-0.29280140756863515	0.5457467249952777	0.7221356700657263	0.0449341056235417	-0.05021289320997196
FAM198B	5.9786742541217475	6.688523658351438	6.537948431952366	6.800720901417581	6.754958075142317	5.792123872082636	5.935194847442915
GLRB	2.684232707185938	2.3510721045441616	2.1441289062743203	2.9617454296302097	3.188911322794276	-0.038968425491707356	0.4894977956092623
PDGFC	5.618994278875217	5.227407833616275	4.996785895520074	4.594765546071495	4.546519811921136	3.3480115611223593	3.4000841577262606
CTSO	4.650876635808003	4.88767508818729	4.7839447998488085	4.12370942231528	4.43405749097088	4.277354842372316	4.216428017708991
GUCY1B1	4.025225049620693	1.0247519460186711	1.6728902841129134	3.8745322774849167	3.8311710248349202	-0.6812183714731703	-0.5698525927453789
GUCY1A1	1.0503020133316057	-0.8909984326526914	-1.3013716582752066	1.0299305353443073	1.0767575440714408	-4.61583311242201	-3.482464161504927
MAP9	4.8288850085172825	4.902547144167141	4.892072073236962	5.159220252406989	5.549691436449212	5.1249667490866955	4.913029514363413
NPY2R	0.9590854829600067	1.722431716977437	1.63100576519399	1.371665777358047	1.6523914532010067	-0.9797499496880144	-0.6780697772028148
PLRG1	5.924448421811506	5.8678595971938865	5.836841896836075	5.7184331550148935	5.813401184526566	5.668619473411528	5.836629437233433
SFRP2	4.478205635945249	4.937265722603397	5.126794188754062	6.7601343524351165	6.825358008910398	-4.61583311242201	-1.5868706841889213
TLR2	2.331028911740572	3.791208552145706	3.7836915848439996	2.9207416660461503	3.2024825074754752	1.724548108879318	1.8062819972009438
TMEM131L	3.101726306558229	3.630773815602837	3.605916383896244	2.7595599125171186	3.030541005862336	2.826460182542192	2.8572086367021576
TRIM2	6.515438400245855	6.282408316983796	6.21103499396985	6.335885928309208	6.258810795307363	6.190102857479344	6.221601429762969
FHDC1	3.9403280387933926	3.4349761595763995	3.5620110442623356	3.9780894767856783	4.069524633910891	2.6093919545359103	2.4056471111131055
ARFIP1	7.0673501861439725	7.098448672367958	6.918600634847232	6.672281650525236	6.6585553594405225	6.923517064821325	6.971557904152713
TIGD4	2.2305957933627094	1.6885098019725264	1.63100576519399	1.4885140280548514	1.7418542176880332	0.270818595289603	0.632277673876537
TMEM154	4.256709219596958	4.51925434978912	4.425051812313187	3.8637556847759953	3.8882674765381005	4.215331945564855	4.286486665899439
FBXW7	4.143880114614544	4.012993683403375	4.096132221227342	4.055895461871355	4.171950665738803	3.8223066650704363	3.8724538674681988
GATB	3.8373712354060263	3.9535379246033195	3.7498459716801453	3.6165857909193404	3.680920454364487	4.011455391112479	4.09015424471456
FAM160A1	0.24215750741941722	0.6896023060749911	0.2950065670254225	-1.0667379213692525	-0.6346463550056138	-1.155912524218402	-0.5698525927453789
SH3D19	5.654558703252896	6.433411607481093	6.353062826069744	5.393291565173587	5.478966690290389	5.472356509101035	5.440249591533722
RPS3A	9.902272169902973	9.749659483153799	9.70478894451725	9.676403026717791	9.718577162350956	9.638815921299297	9.675857719122787
LRBA	4.464451544144559	5.224451683169847	5.156622488797182	4.333520443096507	4.282569793708713	4.277354842372316	4.397294616383121
DCLK2	1.9906847847343812	2.485552747598894	2.5780485723844087	0.26913490306566584	1.3119507889059565	1.475187387299067	1.0937133100793421
NR3C2	2.7309367426583058	3.3452942519308904	3.2524205909790807	2.3602515990991404	2.1305686327288806	3.436105895776893	3.3458507305633507
ARHGAP10	5.933462388902733	6.031554831330157	5.899925800358689	6.227276226691387	6.228729855251539	5.626687450621115	5.509726750931699
PRMT9	4.807253834052459	4.939070075727709	4.944310384346043	4.754973874332212	4.8820687707578205	4.7500890246658	4.760725322730905
TMEM184C	6.9399553803113605	6.978121572986214	6.954066715573361	6.698799518078337	6.73952563968654	6.559897600030253	6.654216943664928
EDNRA	2.2816861317325654	-2.6821131983485897	-2.921133531003066	1.7291740341743669	2.1018896067861497	-0.5523176313510614	-1.0620625860249926
SLC10A7	3.7629132107014382	3.4349761595763995	3.129959149398922	3.409885324175535	3.7348391455306813	3.658831523920249	3.5273672807689698
LSM6	3.596335411116095	3.822825014654332	3.6589833001530256	3.9341242481625707	4.144090459860483	3.723916838193037	3.75250893097141
ZNF827	1.7027613829490933	2.090342376161195	2.2167187583676538	2.103584257272799	2.413313921409493	0.9304851367606317	1.3901578060819728
MMAA	3.2437691151929435	2.9176171602794208	2.820930836975472	3.1685368060567902	3.3233458846649557	2.9941445968387814	3.177511783972489
SMAD1	3.975664546952705	3.6352325860595394	3.6796753148391836	3.77834681063383	4.016729824630083	3.990447427462849	3.644325503160046
OTUD4	7.4139114180099135	7.586288077299187	7.483128065137092	7.336496332739121	7.402573588783376	8.046387340272425	8.102839626958666
ABCE1	7.2607932731234675	7.27561841878714	7.166422716804144	7.259794520973389	7.383586980054037	7.190851398138237	7.281590609352781
ANAPC10	2.294180940261992	2.5624820534899495	2.4633922649820383	2.5243479649256293	2.53272423410784	2.4645664634188384	2.392330371841359
SMARCA5	7.655196699142035	7.534418223393327	7.475382318095053	7.727040243539509	7.882255464935767	7.287671836868013	7.336074545250534
GAB1	3.0874395540931268	3.8460908109322247	3.7595974397885064	2.8569644822195244	3.1094990535034	3.736588827384943	3.823682791521335
USP38	5.226119688719393	5.349111355723897	5.2356060797308	5.17528897769909	5.310599737665871	5.370342883525052	5.168725897451182
IL15	-0.1734944115363147	0.38526155799576073	0.39849209907778044	-1.181107453884917	-2.2299911994466033	1.2812443692474573	0.9556756537742584
ZNF330	4.924412532982628	4.587567203132106	4.687629640696353	4.605586551888054	4.607298006538729	4.823198818927418	4.8776292594987565
RNF150	2.2816861317325654	0.5828551063064882	0.7896913964079604	0.5812645653340762	0.285323568937243	-0.8227761426229796	-0.05021289320997196
TBC1D9	5.57487034827779	6.433411607481093	6.442802178044354	6.0705259886027765	6.0362757997008005	4.953745866037886	5.1129886145520125
ELMOD2	4.891898083484848	5.000841459895338	4.819341795252845	5.148900722161206	5.144770578321606	3.9529309186712176	3.862830659627879
CLGN	-3.589355826203693	-1.112302470865297	-2.921133531003066	-3.6958357459122664	-4.61583311242201	0.40388172730532534	1.3355427660245094
SCOC	6.762491780616137	6.796470356720715	6.718779467508814	6.564381139333693	6.751115414916524	7.062738747584174	7.125862819886263
LOC102899152	0.47947589991218753	-0.30821516454105935	-0.29280140756863515	-0.07340195026515413	0.1424351154325447	-3.3354087822339205	-1.5868706841889213
MGST2	2.674707687224404	2.090342376161195	1.8476372164488113	2.83506311722655	3.1142933450050188	0.791656269263549	0.6768945993714865
SETD7	8.442437973836096	8.78344931932421	8.781791574895532	8.228788316902678	8.219267774993952	9.176231015013169	9.167191524320383
RAB33B	4.436543619219323	4.845968326931553	4.8029312129221875	4.616326998079578	4.627560445160674	4.377844268083468	4.3429542222083235
NAA15	5.379106407919596	5.092863799309319	4.869735221940565	5.436355844607577	5.489153166661721	5.314385308085559	5.508184318573527
NDUFC1	3.1506443706440943	3.5480656766815533	3.464024505149293	3.528352691826605	3.3601388495060935	3.6521585389336964	3.7367895888950367
ELF2	5.57102474627522	5.842054919298387	5.687764970892714	5.734296684061183	5.707133274348335	5.218271968733946	5.139134665591017
