genes	4438	4460	4474	4501	4510	4520
CCDC115	6.196949792745832	6.4658492911534555	6.148882382905244	5.819364339935656	5.661896711639354	6.259458410116789
IMP4	4.162240845595961	4.146251210620651	4.107260391983042	3.655800122437123	3.4803520695460173	3.953691130120565
PTPN18	3.641677606253285	3.6411442293040857	3.791370801712134	3.8080063944447238	3.7496688344428883	3.637498036691308
LOC102899369	1.1106840511735574	0.5634279078371838	0.3748899092494887	1.307671703117752	2.8294648823946904	-0.20220365361391815
CENPJ	3.5314046218586252	3.841378525858946	3.6405939314596316	3.783727856707461	3.691831020930569	3.4198674295708393
PARP4	6.027387653129471	6.142570340714631	6.091900757990527	5.6617707310469045	6.0240857906787975	5.766966666716475
MPHOSPH8	5.9293282098884195	5.914882616808672	5.655167937119875	5.787158737315785	5.7305297257905234	5.459380797119948
PSPC1	6.4218741219625	6.372752156691553	6.427459026147622	6.565637786500866	6.136753440866514	6.299906133713644
ZMYM5	5.192966834115843	5.179265058375692	5.224448550194314	5.024553150035532	4.932747208556569	4.971066902021574
LOC111559482	0.3115351021091565	-0.9996832591301195	0.03131737892161028	0.20278911147117273	-0.08749893332364422	-0.1024383227111981
ZMYM2	7.239169007733832	7.249683032701616	7.209373983682806	7.304371753685914	7.235631104887785	7.16378656906443
LOC111558556	-0.09715208741362358	-1.1480764254364941	-1.5779583461357127	0.1016631357136285	1.3373916727910333	-1.0121447431213355
GJA3	-0.3153264449145201	-0.016040653276753632	0.32301410557393745	0.8891814637769264	0.37133599367645215	0.3134026895243927
CRYL1	6.7295469320668655	7.13995722299017	7.099960267266451	7.259594739193635	7.213535809561565	7.742480645119168
IFT88	4.635660422995488	4.877261092754699	4.811949972819402	5.1845553119304295	4.755878238296676	4.701126466974943
LOC111558748	1.0811652828622047	0.3025935890646498	0.9200122262297873	1.307671703117752	2.0400956600686677	0.5768386840793196
LOC109494068	-0.8856220901379847	-1.500381922842545	-0.948550717310032	0.762392988274715	0.8656385610598493	-1.4291969159757536
EEF1AKMT1	3.7394004356451838	3.8165663768677183	3.687504204233508	3.9958563655489776	3.7113690641562815	3.673127815313194
XPO4	6.333094082843951	6.483296049288314	6.353430709455048	6.183361531950857	6.28754887466003	6.296483277792341
LATS2	4.834518648471553	4.693239162031354	5.00126460596371	4.414812532919392	4.989861562923709	4.714867614800625
SAP18	5.469912974027145	5.698367659150878	5.6220106341318585	5.584233441374234	5.3738860106454	5.5329765881772985
LOC111559175	0.5882697420462495	-0.0891756798760421	-0.10416026555141648	0.46952741934825853	0.7189182196110732	0.16113180814832104
SKA3	2.971799059450777	3.1230881751834456	3.0696386011165293	3.434554934673764	3.5899630636091535	3.0488030602061404
MRPL57	5.105867857729497	4.988073639784465	5.222680137284336	4.961014800610396	4.628071668899101	5.027213624196365
ZDHHC20	6.691592963897008	6.625790590138221	6.847991487595966	6.73453766576404	6.658525218171493	6.665394016768873
LOC109494403	2.2842482496974665	1.4328843149660275	1.8790405306190314	2.580491876571141	2.4184917633511342	1.7208947531199807
MICU2	5.94272595129534	5.466033329140856	5.820962163438622	5.764592837521678	5.7209226571794325	5.794728407988256
LOC109494431	2.408293550642593	1.0794699718152996	1.4417588688097016	2.4425601268976833	2.3201152412920347	1.2405431729995826
FGF9	0.8556655950118804	0.8639064219102184	1.0533396996367204	0.6233789039537554	1.6114256238798716	0.5768386840793196
SACS	6.987481116853474	6.440089511295847	6.855428626250909	7.686908344537409	7.161216908597268	6.776853352379951
TNFRSF19	2.5550864031255913	1.67296508339308	1.4896030815212744	2.8379652139222125	3.2324591418739494	3.368631992777558
MIPEP	4.0255742472430205	4.068520982422551	4.266791119111752	4.583699525846642	4.254715745391569	4.41159426698024
SPATA13	5.354361668695147	5.266128908021957	5.017675045803452	3.9958563655489776	4.9492976159511155	5.018929656153393
LOC109494916	0.9237691927015983	0.9021453142028898	0.6095063288740998	0.2972885937276185	1.6114256238798716	0.6924703289390002
MTMR6	5.795999105782068	5.665397580780076	5.832603308358082	5.774893840908908	5.468779190103147	5.565571865376837
NUP58	5.189512828863058	4.9291087178272655	4.938007368449257	4.8831670887001035	4.638315111336814	4.947981748963894
RNF6	5.022907179427895	5.0123126424488005	4.931526379296656	4.6069488931443745	4.607363975733976	5.117917529984164
CDK8	4.097369532918878	4.181658411920554	4.152547203935356	4.030660003323323	3.8934441025357764	4.107450899960675
USP12	5.408845125150118	5.405758256831388	5.255914821465236	5.558228527049671	5.285404209024665	5.659159110482767
LOC109496069	0.6698560593249373	0.3586697027405059	1.021145089464669	0.762392988274715	0.8656385610598493	0.8991682559326508
LOC102901461	0.456527604377262	0.05356510584770416	-0.33470103247640165	0.38597686296964345	1.8416238328702248	1.2780503741716132
RPL21	9.047723996200165	9.142992689365503	9.211499787747846	9.183863129616475	8.854662470965057	9.121065374910819
LOC111557008	0.6698560593249373	0.74270441562321865	0.8846620283031241	0.9486281468350813	1.1207123908919903	1.2780503741716132
LOC111557034	1.9007104773260697	1.5579129667089284	1.6242940786301487	1.769922157542132	1.9108595704699523	2.6658359816107806
RASL11A	0.03188681143027694	-0.4256050551236853	0.8846620283031241	0.762392988274715	-0.7642589848846665	0.3839067684576171
GTF3A	5.213518990136367	5.325372168677378	5.513372295475234	5.380761158851181	4.941046145135286	5.299868125118403
MTIF3	2.668600411599861	2.8276887359844203	2.792866364095967	2.8995149925246984	2.7179798405304787	2.707669639796638
LNX2	4.724261228861411	5.034000190053118	4.541043838854673	4.968214392765391	4.774573350947311	4.758643424627337
