genes	DC1MINUS	DC2MINUES	DC4MINUS	X2654MINUS
APOM	2.1342042297754866	2.6747356128481647	2.043385931768883	2.321189816491827
CB2H6orf47	4.643182054033874	4.671874267255037	4.7644809856028	4.429837230848841
GPANK1	3.8683623440666035	4.084864633430883	4.140482360043972	3.925915737194052
CSNK2B	4.560433611946194	4.437577485249847	4.83798240975565	4.926672678520231
LY6G5B	2.01873063378006	0.8783064650340238	1.1077436600026636	1.0174815505368
ABHD16A	4.518537765146729	4.388414181206438	4.30637493159025	4.538778317698665
DDAH2	5.3087072147672565	4.741531403118473	4.886759561306718	5.238763821762656
CLIC1	7.068079776698454	6.823479804802199	7.069430388564661	7.319865792337704
VARS	6.128081668678076	6.1214903051732135	6.4122945637196125	6.424776159384119
LSM2	3.5732884333736075	3.399187033885514	3.474568518732298	3.340195897792502
LOC105260573	4.178565426675969	4.587261651036945	4.388960684756586	4.881736327820505
LOC102899052	6.726619610626094	7.097898358947202	6.355023816313093	6.9552980037600705
LOC111560693	0.6817675013092186	0.6159204885067002	0.0368331924127272	0.12652002654660688
NEU1	4.0299224886870055	4.2358576882641765	4.438274705093011	3.8404319088702716
EHMT2	5.460248829690193	5.665254341931636	5.545498429625886	5.312572135016816
ZBTB12	0.2412373839880612	0.9935342089436344	0.9260733099688178	0.047345745355754094
C2	2.2411163296066117	2.1982875215196334	1.909908486116313	3.8107734050016604
CFB	0.6037715964668262	-0.31017521512862184	0.22843801452494342	0.7438253489532896
NELFE	4.237862186119136	4.244608248693783	4.353409664742472	4.494692433898332
SKIV2L	6.0224386242673615	6.075638294588448	5.919112546739171	6.109861356421228
DXO	2.399541495477032	2.2913157422586705	2.606241656209592	2.994670583051379
STK19	4.113212176903319	3.8754661550952147	3.9186671017686208	4.3982780583053405
LOC101094346	4.793477493405929	7.116688879531867	5.276637756223782	8.031292213534227
TNXB	3.0484539573519385	1.4216074317234855	1.202129082371346	2.3869828324884836
ATF6B	5.957286080319456	6.287353243054673	5.688906141128799	5.8060025001484465
FKBPL	0.7192391572597301	1.4008811213108887	1.4141655136167826	1.9811682847302983
PPT2	0.893255388802843	1.7348330245764103	0.8981469985683418	2.449905817678342
AGPAT1	2.9335919113038535	3.0322932537738443	2.9969915999122247	3.0767068978468353
RNF5	3.826051927974643	4.028555012233263	3.9765648705055185	4.229213456905144
AGER	2.340649312944787	1.7675827124542483	1.5638746513416488	3.209920943891169
PBX2	5.201910561717625	4.908681411887036	5.158012130320675	4.799563829917414
NOTCH4	0.07775801946363342	0.5794943449739428	0.0368331924127272	0.2015743871559807
LOC101083591	0.6432965677918728	0.05075150055482831	0.685881604940449	1.7254700219661911
LOC101084362	2.5105701296017573	2.019488923355478	3.32527464532463	2.449905817678342
LOC101085801	2.3762723040651315	2.6573648506874714	2.623400213685901	1.2115470860776993
LOC101086060	4.081190751263548	1.4621876021768476	3.1047705834863275	2.896435450567398
LOC101086309	1.1617267828478248	0.3821414895641567	1.1557081056312664	-3.3127628774108793
LOC101086561	2.5422782615391024	-1.5227465721086233	2.498770271018558	1.799818559100373
LOC101086807	1.5630686361828765	1.6842709135596365	0.718185187528507	1.5923503444180385
LOC101087480	0.9256745839894625	0.4643495194108438	1.1791052944184703	1.0174815505368
LOC101087740	2.0919772851920064	2.2800100178891283	2.1057622899092863	1.7754589684872266
LOC101091023	0.38806315296789634	-4.56176633144625	-0.9548716538855258	0.9753269461753771
LOC101089010	-0.17374631660372974	0.24931753048986446	-0.4452698476703302	-0.6773912293309642
LOC111560442	1.018777711471488	1.4216074317234855	0.8696694280293357	-0.5487962883423807
LOC111556174	5.180240636519558	4.877140084800125	4.892078831387779	4.86162780693785
LOC111556172	-4.56176633144625	-2.671418273567493	-3.117847966008132	0.8409270967273456
LOC111556168	-1.565714096808647	3.798320610787195	3.187856263065317	3.482427944355214
LOC111556166	1.2666903584416396	1.2925330176257697	0.8406183958804961	1.5923503444180385
LOC111556167	2.364495437472573	3.2332459865920575	2.331356316341772	2.1230681207757556
VPS52	2.1616841462511585	1.9210290443282607	2.5263979440889206	2.7162040339371574
WDR46	-1.2438989541025465	-1.5227465721086233	-0.8564392489784824	0.46794069147671424
RGL2	0.47825212667703393	0.9370704332460373	0.6190200090111887	0.6397134280259134
TAPBP	1.048523133357186	1.7675827124542483	1.4530742493712452	2.0839292299238865
PHF1	5.299459168918772	5.124739353606076	5.0590191043772315	5.177336775281675
CUTA	5.205215694580657	5.254594463139175	5.294155197827919	5.333580802630467
SYNGAP1	1.8088149381216143	2.07287471659389	2.0046231455065264	1.7506809971299266
ZBTB9	3.428092214814923	3.562065261008516	3.474568518732298	3.4596751809616952
BAK1	4.260279496329183	4.206299780981372	4.520714995805427	4.333009925477338
ITPR3	5.08298285983019	5.381675814230521	5.2339864664554	7.14550745058994
LOC101093686	3.6816634345652974	3.852752525536982	3.94620275590366	3.9748758127875954
LEMD2	4.891108362021135	5.091172225897203	4.989588119926424	4.978278042450987
HMGA1	5.6419592326896835	4.833338370972062	3.8104581834024542	4.437620322563608
SMIM29	3.4616443670772505	3.514620786997969	3.460315452107473	3.6658953462466264
LOC101088487	6.9655913554110525	7.181922196498544	6.985244723050735	7.20998056157613
RPS10	8.58378613012706	8.52328390320003	8.424355024636133	8.757451039904176
CB2H6orf106	6.241078498029232	6.318078150385916	6.427638203066479	6.528630574479319
SNRPC	4.382097434535862	4.273399298262871	4.3169604123976075	4.366013055155684
UHRF1BP1	5.156533933724088	5.045165495420961	5.312785258569859	4.640067458258624
TAF11	4.755656210700659	4.9178285396314605	4.789399862869845	4.741013154967861
ANKS1A	4.276081244007926	4.025173230273611	4.319594691214057	5.00471501853953
ZNF76	3.195293114141943	2.984337864809049	3.182077671626094	3.7926811585394122
DEF6	0.018871862245912533	1.1002355440818898	-0.3754339527889071	0.793193007571889
PPARD	3.2346412212306825	3.5667250102940575	3.6269675472528293	3.8462911400275126
FANCE	2.063123326517823	1.9640514676563305	2.3725312116101773	1.673686609920737
RPL10A	9.046820208749041	8.91604687893933	8.99593892052717	8.906677781397729
TEAD3	3.8599989470769702	3.6170128525944842	3.983226102531256	4.468339479732204
FKBP5	1.8600383619900975	2.1617949502868314	2.188792487983587	1.7254700219661911
SRPK1	6.3944493164454945	6.135672274729476	6.445234761340245	6.32024807916286
MAPK14	5.428078921741685	5.5779346200473165	5.685846692623911	5.625275179723424
BRPF3	3.876677537206536	3.630428869787757	4.029012928808119	3.8404319088702716
KCTD20	5.171818605806858	5.1926355627045515	5.470441095082658	5.36860807762918
STK38	6.584105011068091	6.569770773536577	6.614612694876848	6.646647361766561
SRSF3	6.669138864040387	6.434824588563575	6.953795426250777	6.516739356792887
CDKN1A	7.302544817076173	7.50171448405847	7.375688227885026	7.385717859214477
PPIL1	6.224886492993218	5.815724084516929	6.088539299641669	5.620154551699535
CB2H6orf89	6.232195392650744	6.459463874654579	6.050986602502957	6.56105759201607
PI16	6.950407545692749	4.9105154829668605	3.8104581834024542	2.6100037150356763
MTCH1	7.637375897528719	7.612337746870612	7.408846732109946	7.684455060146346
PIM1	3.0631005003948943	1.1257218546589423	3.4698331251721006	1.174766359087235
TBC1D22B	2.4561236332069325	2.1617949502868314	2.1772196091327274	2.1230681207757556
RNF8	3.011173544916886	2.510312617812144	3.4650821373130793	2.9188508179272907
CMTR1	5.93854315204541	6.246552108748868	6.032640208377879	5.921511361870561
CCDC167	1.6236075248019803	2.3247108552277083	2.117920342151574	2.5680726543128003
MDGA1	0.9884060656999119	0.05075150055482831	1.9512641377989477	1.9158041762329168
ZFAND3	6.670932886863216	6.747020675614589	6.854204107881779	6.876607296941086
BTBD9	3.995975434827073	4.4015151949591775	4.386450175244742	4.4721337878405985
GLO1	8.353143661576434	8.044172390069528	8.351088214939525	8.275302918127748
SAYSD1	2.9415405272205835	2.7004057814900944	2.866162281371999	2.5680726543128003
KIF6	2.82606537921391	3.1611287083161588	2.432170645190617	3.1916270507868822
DAAM2	6.933070247908888	6.62945094963682	7.283910676568727	6.7518391922803636
MOCS1	3.6673557460596196	4.21819571184725	3.6055407174689713	4.058013438451883
OARD1	4.1306994708186044	4.197313016046778	3.9563946240536714	4.374147206546829
NFYA	3.4561062501380193	3.5097893835278997	3.557250656269889	3.37303690194987
LOC101090105	0.7192391572597301	0.20217897417203168	-0.3754339527889071	-0.5487962883423807
FOXP4	1.3645324825998026	1.0209584548074093	1.5815414500696297	1.2474133732478005
MDFI	0.5631331987001993	-0.31017521512862184	2.7692819188319397	-3.3127628774108793
TFEB	2.266650713763512	2.6039612474338556	2.508038405538787	3.886652694670407
FRS3	1.215162941008379	0.7199857482616369	1.202129082371346	0.6927083378660773
PRICKLE4	-0.17374631660372974	0.1534480389063789	-0.4452698476703302	0.6927083378660773
TOMM6	6.510538743324772	6.480606212148699	6.427027580462759	6.584031964945987
USP49	2.623576569088712	2.7256271691769665	2.441875187455812	2.465216914682878
MED20	4.294817679534936	4.5071054727916815	4.2356087057708605	4.629912987223283
BYSL	4.291711789614689	4.492486108901398	4.525286549063221	4.136620046344823
CCND3	4.81310620719221	5.066708349463519	4.888534831375194	5.211785273433742
TAF8	3.428092214814923	3.3350823793047293	3.080125633415317	3.0464872924999016
MRPS10	7.222848377362277	7.155872512163672	7.194173210095032	7.371567366231757
TRERF1	1.3879902604345338	0.8170469080564643	1.2471028370210746	1.2115470860776993
UBR2	6.136762154080576	6.048410725161185	6.040645584296592	5.832810130891434
TBCC	4.279220930132559	4.467786396832125	4.00956766250204	4.316220856170728
BICRAL	1.9729284628261201	2.346552395490204	1.7934547987199374	2.179854844333583
RPL7L1	5.095504731443756	5.030060503482268	5.238169558623564	5.36860807762918
CB2H6orf226	1.9415653599838285	1.7013226048897208	1.8528563346422513	1.6998106396286994
PTCRA	0.13433459533124129	0.5421246136784348	0.9534692997451586	0.46794069147671424
CNPY3	3.9690086128253736	3.864154039960245	3.829066063163882	4.370085863553712
PEX6	4.244302754638796	4.450241492406297	4.227215428725863	4.422011922839765
PPP2R5D	5.188613787095836	5.013089583968361	5.534202274815154	5.27613993131057
MEA1	4.959247995450008	4.837200451522493	5.146188662214563	5.12527614891324
KLHDC3	6.017746938502414	5.939450754343666	6.155682897228075	5.7954412867645635
CUL7	6.354820472869373	6.632232201490423	6.29136505532773	6.450968430905594
MRPL2	3.864186705957842	3.6079990252821097	3.776346959174786	3.6525817333176516
KLC4	4.127218928389711	4.575749650068983	4.509222331236296	4.233690732764815
PTK7	9.33071590957248	8.949882455227717	9.207258266266637	10.00024521133337
SRF	5.626017731270813	5.441251182120706	6.12814775904424	6.048922757634557
CUL9	5.607402103271825	5.6188936743056335	5.403731106432789	5.466959033195721
DNPH1	1.6432354949187473	-1.2363575930407622	1.1319252044020052	-1.1506922190568052
ZNF318	5.328543564693937	5.226894561704345	5.621120509891793	4.929435265123501
ABCC10	3.2151013112077877	2.557896667553198	2.606241656209592	2.7788165200011252
DLK2	-0.7586012259689289	-1.3724573458500307	-0.5186589868968674	1.0174815505368
TJAP1	3.291721530204844	3.273707517022324	3.431379795058557	2.9076866676714097
YIPF3	6.252305733901029	6.378957305218292	6.183425607592992	6.6348476699977965
POLR1C	3.913513977971707	3.973471555880559	3.7015715188265963	3.6118874577286317
XPO5	6.459554889873633	6.533930802953336	6.386144108792476	6.218886384124785
POLH	3.6431896885671957	3.524235323910576	3.436242886702884	3.348476500074738
GTPBP2	4.279220930132559	4.148414620518576	4.303716380958285	3.5770761238759268
MAD2L1BP	1.5630686361828765	1.6495507351390233	1.5989945212299788	1.5061530853066303
MRPS18A	4.489011984945726	4.276247052580285	4.227215428725863	4.174373479959847
VEGFA	6.318657091879244	5.781056726267406	6.482150146404585	5.777154510944489
MRPL14	4.684026893195623	4.589553068919651	4.60950206653461	5.160974911035102
TMEM63B	4.467152680685622	4.166946280707789	4.670618922621567	4.778267988934183
SLC29A1	4.834607176014462	5.329164717848315	4.450344256992785	6.130415906556379
HSP90AB1	9.774753554963347	9.72329869294092	9.864887772772288	9.805448540561343
SLC35B2	4.361508296539961	4.5359071382695255	4.243953434912128	4.542392046710199
NFKBIE	2.9959873915027817	3.621498734751537	3.3147502154748762	3.436557825762481
AARS2	2.9335919113038535	3.123671539523301	3.042350391772325	2.9409232360514648
CDC5L	6.368151403950074	6.333198658412948	6.306715416737838	6.03359824699281
SUPT3H	1.3645324825998026	1.9640514676563305	1.0831498803641513	0.9753269461753771
RUNX2	4.11672663425833	4.516770056787581	4.260499473455502	2.9299292385168054
ENPP5	-2.9798106716582162	3.4147778133593727	-1.5831403326728064	-2.2027187245550484
RCAN2	-1.2438989541025465	0.9370704332460373	-2.7214514998841857	2.495360082659374
