gene_id	logFC	logCPM	LR	PValue	FDR
TEX9	-3.03267653008503	0.284263637037037	34.5576570057602	4.13810550402283e-09	1.09827418950368e-08
PLXND1	-3.03058365768837	5.73175652485323	107.343789824472	3.74272690850474e-25	2.68287689100418e-24
KDELC2	-3.02923877081359	5.20433175324795	205.535064927786	1.29430593181223e-46	1.91324350866678e-45
UCHL3	-3.02444907052502	5.67716437116542	250.274158634993	2.26292809252277e-56	4.27755150110918e-55
MAP9	-3.02358264980464	4.15144208430527	160.007623414692	1.12715258804889e-36	1.23870182693511e-35
NFIX	-3.02324839838081	4.29506949732177	148.295451134435	4.08834290111064e-34	4.07428043334572e-33
ANO4	-3.02251755212644	3.14144309960026	21.5090669367806	3.52159664594527e-06	7.17053955445155e-06
CHST1	-3.0184986346017	0.0844461236151757	20.6254095946573	5.58499206055112e-06	1.11524872788073e-05
LRRC58	-3.01514871463942	5.40316577615145	218.216481807954	2.21524330785338e-49	3.51592650504419e-48
MATN2	-3.01153632010202	1.31293767250708	17.8784992397702	2.3546637274583e-05	4.42314823730379e-05
LOC109495817	-3.00922647725378	1.57068927384543	51.0568312103241	8.97300810976008e-13	3.19447909358863e-12
FLT1	-3.00921977603552	3.37889136026249	14.7166504038266	0.000124938086071707	0.000218203463563421
ABHD8	-3.00868107444475	2.44310872405478	60.9320089047817	5.90803896717779e-15	2.44849417274325e-14
BCO2	-3.0049679331893	3.3619640553136	99.9166653982168	1.58946163581533e-23	1.0593087062617e-22
ARFGAP3	-3.00476193955223	6.63055578025648	270.767970299813	7.71852541198353e-61	1.6204835631088e-59
SARS	-3.00235259656765	6.63501894552587	240.508881540201	3.04612075457526e-54	5.51590161638146e-53
DAG1	-3.00106514967002	6.55472017984409	135.735884673006	2.27917255210035e-31	2.05538283065756e-30
DACT3	-3.00084907879902	4.35385598211376	97.1208749911798	6.52216359660458e-23	4.21454488693812e-22
LOC111559528	-2.99730929353493	1.0692241233878	15.4967031396528	8.26492808002697e-05	0.000146972022045787
PLCE1	-2.99666814713422	4.53614918888085	171.903766394374	2.84039101869791e-39	3.38531270627907e-38
TNFAIP1	-2.99544723643619	5.7759186065149	267.910926554687	3.23757725928002e-60	6.67410008106431e-59
TMEM150A	-2.99451841277085	3.28274137098839	115.495143981684	6.13089918168804e-27	4.6946601854973e-26
LOC109492112	-2.99451746858805	-0.827448099073075	12.0039097758829	0.000530890582776832	0.000867576806127456
FOXF1	-2.992927471458	-0.357300363985603	13.1367844909378	0.000289554362310084	0.000486816708526187
P4HA1	-2.98961197331416	7.74078285878496	149.453476925943	2.28253831896996e-34	2.30349893051211e-33
SAT2	-2.9856759250639	2.7217330735637	58.7828987804541	1.7606490363141e-14	7.07411558085354e-14
MDFI	-2.98430753884598	0.476496842889237	8.08048626511978	0.00447444377502635	0.0065841962835945
CDH17	-2.98400035728642	1.02409639632061	18.9168755278167	1.36539486600893e-05	2.6245557526963e-05
EPRS	-2.98312078096268	8.6409568197366	256.690521325562	9.03484969267533e-58	1.77085276571687e-56
LOC102899827	-2.98225645969225	0.840289992134029	13.3033107712318	0.000264937877046431	0.000447128264216784
MAP4K3	-2.98184564309832	5.31319606221203	166.6818963653	3.92567528465044e-38	4.5133936263279e-37
EEF2K	-2.98031152606317	6.71348579862113	251.890167298053	1.00547724445459e-56	1.92113667750406e-55
PIK3R3	-2.97707355330781	5.46827907693881	128.15411964203	1.03856846155769e-29	8.83587209552683e-29
CTNNA1	-2.97238446388666	6.37555971809857	60.6727884783284	6.73953464505689e-15	2.78584914575828e-14
MBOAT2	-2.9719240401551	2.50950595457733	34.9024882942896	3.46637583707878e-09	9.26790251071315e-09
LOC101090728	-2.97135088643334	1.60348375500918	44.0925641375518	3.13208499496974e-11	9.89684203744652e-11
SLC39A14	-2.9688263944743	5.17217811229	140.008243526356	2.65100822407749e-32	2.47619085877343e-31
GPHN	-2.96864892679978	3.29039484954688	51.8207795183412	6.08048813982336e-13	2.18916806389709e-12
FITM2	-2.96327660428292	3.54767473532754	138.773087469621	4.93763878135948e-32	4.5585906130338e-31
XPOT	-2.96101458833516	8.05866926060905	237.228919565069	1.58102629726947e-53	2.81179174631573e-52
RRAGD	-2.95949241180304	3.95269112267348	57.0926896867173	4.15748183376474e-14	1.63135860677274e-13
KCTD9	-2.95903192253535	5.31291262960329	225.284035990525	6.3659200651489e-51	1.05777827151353e-49
RAD51	-2.9555911730966	2.92257633784754	95.2434961113038	1.68350371483979e-22	1.06370466677129e-21
RGS3	-2.95340785722674	5.67780276203601	102.64651218703	4.00616182559225e-24	2.75164606425916e-23
LAMA3	-2.9532718895501	4.57803731559501	40.2524070341473	2.23180196835613e-10	6.57868184486389e-10
LOC101089059	-2.95214043483246	5.96114969176405	180.726471213805	3.36359660794409e-41	4.21375093927587e-40
P4HB	-2.95037297809916	8.78618642156757	215.232231378248	9.91759392715859e-49	1.54483733361947e-47
CCDC8	-2.95036399942846	1.68379269683899	23.9048506954195	1.01216404620027e-06	2.17281881667808e-06
HES1	-2.95011199461584	3.52475006998997	70.0091067351642	5.90313002038164e-17	2.76665814337592e-16
LMNTD1	-2.94610254797483	0.204344977671677	18.4007797007525	1.78984727695784e-05	3.39497873566517e-05
KCTD11	-2.94546711723741	3.15034296283297	122.972467526242	1.41397429535738e-28	1.15725117598972e-27
HOXB7	-2.94023040400782	1.43326525102502	12.3035132453406	0.000452106484312456	0.000744260407449394
CTNNAL1	-2.9391666416988	6.29578486363629	50.6208444032001	1.1204866461984e-12	3.9563382909753e-12
ABL1	-2.93423717791227	6.38009969528819	290.787504472365	3.34939993844834e-65	7.66848965792733e-64
PLAG1	-2.93284244711086	3.25372408076433	40.7213927301235	1.75554724911472e-10	5.22109843498376e-10
LIF	-2.93217539098204	2.52640420252191	28.8822880330172	7.69130189670715e-08	1.83090671831533e-07
LRP4	-2.93140641544401	2.34783295466364	12.5597051113867	0.000394153941148794	0.000653233806781699
LMAN1	-2.93047078614007	7.05310331102342	219.630197070498	1.0890488006446e-49	1.75292854932037e-48
FOXP2	-2.9300656691541	1.79358123943706	22.6167628567661	1.97751691917356e-06	4.12997799567898e-06
HAPLN1	-2.92663166696148	-0.36183670998217	12.4474668985472	0.000418559092743196	0.000691881653823945
LAPTM4A	-2.92430218147348	6.69099664604364	251.276304597563	1.36834795190286e-56	2.60820868583398e-55
P3H1	-2.92253777179954	5.8112959379229	233.592036050684	9.81759693760338e-53	1.70417654902734e-51
PTH2R	-2.91597465419266	1.55919081091594	30.1856867758821	3.92596182217808e-08	9.59512295036929e-08
LGR4	-2.91291610644944	6.21657762515337	118.252382788421	1.52671661633542e-27	1.19314513395316e-26
LOC109498478	-2.91183304640658	0.733261316029231	19.5930046670064	9.58193878622936e-06	1.86957505275578e-05
CNNM2	-2.91090368803782	3.68186030879324	60.7585575218653	6.45220280518878e-15	2.67123542999956e-14
SLC1A1	-2.9020391012922	1.7447484280713	15.1164388517752	0.000101079256372616	0.000178095748595493
KLHL7	-2.89867130806286	6.7764434619647	197.475007046302	7.427779250774e-45	1.03462991574374e-43
NDST1	-2.89850081160356	4.76943149335258	103.873428523351	2.15662467600514e-24	1.49938107382818e-23
ABCB1	-2.89812287579438	6.63450167682118	21.3052384261286	3.91659758072657e-06	7.93830862997683e-06
CF1H1orf21	-2.89810942147948	5.30283948338992	78.7600807575192	7.01299560286501e-19	3.66819885012621e-18
HOXB2	-2.89681601166335	0.545694835045668	6.35687890438976	0.0116927049515344	0.0163112364004816
LOC101094981	-2.89559732660574	0.933521665847358	12.1873966995422	0.000481134819282191	0.000789586338337973
LOC111561714	-2.89379402295446	0.0975657156171439	14.332801992562	0.000153172525651635	0.000264959204978159
PHKG1	-2.89357393271337	0.845720865084419	22.6475687296542	1.94606313764707e-06	4.06962153522389e-06
BCAP29	-2.89261961561221	6.18285300660247	207.195975265853	5.618801512027e-47	8.42291647169805e-46
GPR143	-2.89132332786532	1.20974245406122	14.796135596536	0.000119780707481699	0.000209655708888496
LOC102899736	-2.88951743506661	0.863233202241337	24.8000363949117	6.35962685977383e-07	1.39280722939109e-06
GLB1L	-2.88949978576523	4.74193594835812	120.176377395735	5.78788883227794e-28	4.61150042711745e-27
KIAA0895	-2.88705957727224	1.92040172700696	43.6182760893808	3.99094475533617e-11	1.25017543263024e-10
LRRC4C	-2.8868547172573	0.19038837914544	13.4363302430302	0.000246797921354773	0.000418019225849097
CTSF	-2.88601588765389	5.9732699172984	134.728709097508	3.78509503976066e-31	3.3828092797861e-30
RHBDL3	-2.88566986638705	1.46600670621273	27.1607938027531	1.8721701558492e-07	4.30242737719311e-07
ICMT	-2.88550981600814	7.14698619627737	204.48787558995	2.19043228435911e-46	3.21997587188768e-45
PRDX1	-2.88519564222952	8.73535256907965	150.990557751302	1.05305723548455e-34	1.07636093954113e-33
HIGD1A	-2.88477421676307	6.60925320110356	161.04364350829	6.69313048739293e-37	7.43240657258581e-36
HMGCS1	-2.88454521290944	6.79244992900003	142.574883051364	7.28084250848892e-33	6.97656195867534e-32
LOC109494035	-2.88343447089783	1.76800710606378	14.6045393460554	0.000132594764381823	0.000230867304460702
HCFC1R1	-2.87564484669756	2.24626497588793	66.2927439073085	3.88686882081926e-16	1.73348039909753e-15
CMTM7	-2.87428079551481	6.74913835766754	150.134086657974	1.62050980889851e-34	1.64476584743935e-33
GABARAPL1	-2.8653961131612	6.41888928062663	207.600176231766	4.58620380937691e-47	6.90095917869887e-46
CRIM1	-2.86454624888651	7.80709246717145	95.3994570688215	1.55596345102941e-22	9.87033343636691e-22
PLCD1	-2.86443868695162	5.42702223926517	120.158560073636	5.84010755117682e-28	4.65078030124951e-27
IL15RA	-2.86353527959361	3.65698498668969	63.1042781754228	1.9604783055768e-15	8.40016719531228e-15
FAM135A	-2.86208854049268	5.46727659068616	196.631172005325	1.13505293835258e-44	1.57415740405992e-43
KIAA1522	-2.8586699085282	3.42098461689592	109.610972609179	1.1923868220907e-25	8.72792099679156e-25
LOC111556287	-2.85855637008728	0.786633710561185	23.8749075738066	1.02803062306381e-06	2.20539418127649e-06
LOC102899212	-2.85844518132397	1.66677658354666	41.3556667982568	1.26903042209329e-10	3.81331317670311e-10
LOC105261179	-2.85797525793929	1.47311648027274	36.5738322663999	1.46991774754163e-09	4.04754437654671e-09
LOC101095465	-2.85766326808757	0.441319194083854	13.2444368234546	0.000273390035302894	0.000460807088274975
CLIP4	-2.85752866704509	4.62244178520774	109.612799280854	1.19128851663186e-25	8.72388902230175e-25
SBF2	-2.85587527703643	5.7509619350404	152.654858974002	4.5572568830238e-35	4.71864122358573e-34
CAV2	-2.85473024914788	5.86439519438317	210.06488181465	1.32956766038258e-47	2.0235588030751e-46
LOC101089310	-2.84731003008564	1.04694726396922	12.911174062678	0.000326626351541974	0.000545518385056217
SLC46A2	-2.84677522702677	2.60741087674208	24.4063750184806	7.80101204686255e-07	1.69751641358398e-06
METTL1	-2.84574110988685	2.77440119319054	74.767373699485	5.29576833712944e-18	2.64290850147691e-17
FKBP3	-2.84365780712626	6.64410536907092	223.879434299161	1.28888104753062e-50	2.12172722028931e-49
LOC102902529	-2.84282377716582	1.11129380277842	36.9168675820594	1.23274831931069e-09	3.41691502317201e-09
PPP1R36	-2.84166007698998	3.00389910012968	87.352281492147	9.08153184846404e-21	5.22811452331194e-20
ZNF215	-2.84104433225134	0.560191826660638	29.6846769174808	5.08350657063166e-08	1.23108931919476e-07
PORCN	-2.83921745106309	2.47055388316675	66.7614795126752	3.06427782245912e-16	1.37353775248625e-15
AADAT	-2.83827143510876	1.37596190569179	32.1497136770912	1.42737727585477e-08	3.62647590732554e-08
PCYT1A	-2.83607471807628	6.32739975817012	226.912362902394	2.81011538038117e-51	4.72354309982848e-50
LPP	-2.8356346916042	6.40671857661465	155.640822020668	1.01427639952135e-35	1.07893821270846e-34
SLC35F5	-2.83491764299733	6.15137842733676	230.242571481721	5.27766608180402e-52	9.0722339820439e-51
KDELR1	-2.83426523739354	6.0675728040057	223.033221509107	1.97142714143789e-50	3.22201964090387e-49
FEZ1	-2.83341425431669	0.364928944897088	13.6733193301296	0.00021752309445259	0.000370442504018599
LOC101090977	-2.83074383432803	2.10981796615505	62.8006143059653	2.28727489119548e-15	9.74538112064172e-15
IDE	-2.82892169400939	6.81916679627223	225.427469049411	5.92349572944095e-51	9.85291278169535e-50
CASKIN2	-2.82757527663943	2.55066506237225	63.8886384503243	1.31654731519887e-15	5.70706786389936e-15
SAMD11	-2.82673654370566	2.98409176551725	48.442583135551	3.40102190883923e-12	1.15826638421357e-11
UEVLD	-2.82513285703527	3.67004257840364	130.667492794855	2.92757743348573e-30	2.5450598146533e-29
STEAP3	-2.82221636258845	4.86509554643442	106.264441004136	6.45239500163712e-25	4.58399083152419e-24
CCDC42	-2.82193046483598	0.0524523510194619	8.70161459432134	0.00317928317519264	0.00476638229341375
RGS12	-2.82116736533654	4.63164218925564	125.444547033058	4.06800305025262e-29	3.40281514990948e-28
FLT4	-2.8198711911132	1.85539344855045	11.4906138750077	0.000699485302963472	0.00112805366893259
NFASC	-2.8151505304174	1.88893137417861	9.06772586757722	0.00260160417994968	0.00393624787386044
LRRC8A	-2.81503100522953	6.03689090408509	193.831126102576	4.63576770463151e-44	6.32456835387869e-43
AHRR	-2.81303687783255	2.61367283014623	45.2465898674753	1.73722769097842e-11	5.58457197009099e-11
LOC105260728	-2.81081391984307	0.876824002039781	28.9746191659349	7.33328534350306e-08	1.74829296751528e-07
AP3B2	-2.80782222109085	1.88375491847267	13.9865846906083	0.00018411965491559	0.000315987797639195
SPART	-2.8077836293076	5.98299233347245	215.914669519333	7.03939890895732e-49	1.1018941219473e-47
NLN	-2.80717277441511	4.27622966125671	144.599631361072	2.62719486194628e-33	2.55114869744753e-32
FN3K	-2.80528492545723	4.20265881718273	78.1883475166094	9.36694463467341e-19	4.8587976156745e-18
CC1H1orf122	-2.80344962638374	2.84253026626206	70.2655170320752	5.18359281540187e-17	2.44163616652169e-16
KLHL29	-2.80150894655811	2.36558381005311	59.2079294372628	1.41861043490528e-14	5.75351419705157e-14
EPDR1	-2.79911780243019	3.49503738561871	20.6894756195038	5.40120565026439e-06	1.07990228402714e-05
TMEM159	-2.79668630094547	4.49466192972622	90.6081376121704	1.75138581184644e-21	1.04721699481324e-20
TGFBR3	-2.79337517411688	4.12101683027354	71.1649570440217	3.2857241078505e-17	1.56901449381473e-16
BACE1	-2.79243514446111	2.73225819395625	69.8731132714538	6.32446632403977e-17	2.95717050685369e-16
ANXA4	-2.79140241516329	7.75193496401307	172.065822382936	2.61809753515176e-39	3.12504750731411e-38
GUSB	-2.78898262110503	6.69257224789043	120.489679436846	4.94232346403788e-28	3.94766538343076e-27
DNAJB9	-2.78828121917402	5.61062457799577	202.552401070333	5.7923934621831e-46	8.4216961514496e-45
SLC25A15	-2.78616151420885	2.58703086472847	68.6064918316349	1.20207739898813e-16	5.54256462756826e-16
THBD	-2.78363821427663	4.2232635955994	54.4845861000731	1.56671892237861e-13	5.88951781743411e-13
HOXA9	-2.7836010415127	1.46806639548967	7.77170104372811	0.00530710487857288	0.00774084359176739
LOC101092340	-2.78341437079684	2.50842543340219	54.1536825105993	1.85406081922663e-13	6.93531905032307e-13
RCN3	-2.78308815856142	5.29966698908875	122.204932548992	2.08184247879976e-28	1.69342316996805e-27
TRAF3IP2	-2.7791522364718	3.24420913810482	70.19279465381	5.37825276646021e-17	2.53108262946082e-16
TMEM184C	-2.77691449805715	5.98042345060664	235.139583184944	4.51375242479461e-53	7.93892327694284e-52
LOC111556625	-2.7761674824606	-0.541600215246849	9.68602813433192	0.00185674463633942	0.00285645951669792
SESTD1	-2.77601248729363	5.45094041700264	107.923060522818	2.79417248779867e-25	2.01745077449352e-24
CTTNBP2	-2.77439698853183	2.25393321971611	18.5709016757816	1.63700348266741e-05	3.1184280330311e-05
PRKAB2	-2.77423913909308	4.51711797152465	159.53281640629	1.43127547348245e-36	1.56644056799058e-35
DNAH5	-2.77408011106285	2.82456541608226	29.089865757602	6.90974873713692e-08	1.65201569581811e-07
FMO5	-2.77080504137731	2.16508870022911	46.6109757703705	8.65739859432745e-12	2.85740775891897e-11
ELMOD1	-2.76937315347573	0.446174118608637	9.19483216295835	0.00242699342155006	0.00368922447509302
TMEM43	-2.76860038129671	6.33267983318575	244.554408676092	3.99649380856615e-55	7.34534358010399e-54
VPS37D	-2.76790724698636	-0.467851807211719	17.3504148644979	3.10830410247628e-05	5.77618960617603e-05
KLHL21	-2.76774284066371	6.08943400744927	190.359871486159	2.65325659983419e-43	3.53213399485028e-42
IGLON5	-2.76750334633196	0.797845781042255	15.1166743264717	0.000101066649443274	0.000178093227787081
GAMT	-2.7669834989214	1.43050484168045	22.3210068447514	2.30669411318161e-06	4.78546682639616e-06
TBC1D19	-2.76476540935161	4.08079585825049	148.045610651469	4.6361859806666e-34	4.60010109601011e-33
GNAT2	-2.76320083261891	2.81492565692887	83.5701542742732	6.14944979941555e-20	3.40248203311413e-19
MEX3D	-2.76270364978881	4.52537882470976	119.171583664776	9.60510897715438e-28	7.57335039836492e-27
ATOX1	-2.76111929677298	4.59254398834517	115.860893396075	5.09832494252492e-27	3.92093667756441e-26
ALG14	-2.75940445820256	2.79068392403723	81.8192639541898	1.49117995270622e-19	8.11542095163031e-19
LDAH	-2.75706190193274	4.77254608374273	180.447369241574	3.87027761529623e-41	4.84088491363779e-40
TJP1	-2.75471117022633	5.9822751480184	51.2195719228729	8.25910576905716e-13	2.94492840523441e-12
EEPD1	-2.75426850097561	4.62018618530765	121.671489694239	2.72407140249883e-28	2.20233778786498e-27
CD151	-2.75423831915159	7.0647892024315	62.298687630183	2.95121691257191e-15	1.24543542112906e-14
PCDH19	-2.75038244098053	-0.0776429397797809	10.9820501434707	0.0009199860043367	0.00146438687235095
SPATA1	-2.74942411461764	3.62240542472058	73.7815554703048	8.72581494486918e-18	4.29950096309494e-17
AK4	-2.74780139451613	5.36799747452272	60.1142871036338	8.95062760584056e-15	3.67503867299844e-14
GPRC5D	-2.74656696708485	-0.145030300479097	7.88414033631082	0.00498701776772451	0.00729868921093773
NPC1	-2.74493266151253	6.44620742160286	170.408232332874	6.02566641925688e-39	7.10725347082593e-38
ZNF774	-2.74428099703321	1.86040443312819	52.650033665466	3.98604065296655e-13	1.45782781283043e-12
ST7L	-2.74310395802123	2.93318807329305	77.9335280007422	1.06567078575152e-18	5.51704482487022e-18
BAG2	-2.74133297885429	5.99274502828451	104.2253708706	1.80563620002743e-24	1.26030717684788e-23
LOC101089184	-2.74132346457009	2.42643217750891	14.38303298087	0.000149140093537322	0.000258404630914128
CPT1C	-2.74045773919218	2.32398782741334	28.783764577502	8.09266698434786e-08	1.9235776908649e-07
ZNF358	-2.73928564345719	5.24631318838202	214.494122673478	1.436890784666e-48	2.23166224694472e-47
VAT1L	-2.73561987913595	0.173057979515442	16.3936421454573	5.1457542058176e-05	9.36138808841637e-05
MTMR11	-2.73360958708171	1.73775555140219	21.6534621834349	3.26619944681368e-06	6.67353355365765e-06
TMTC4	-2.73233033406834	4.47801404912812	74.2410217730463	6.91385517322039e-18	3.43215832352856e-17
LOC109498295	-2.7232165357702	0.20636572939946	5.21260359763656	0.0224237307066499	0.0301131087822742
LOC101096984	-2.72137219547099	1.47279980833	19.0659472626905	1.26278098488485e-05	2.43553800461632e-05
LRRC59	-2.72042215643455	6.6833610796446	210.574709192919	1.02915632444296e-47	1.57385854414573e-46
DMWD	-2.71799548052548	3.97133174103838	155.609683993811	1.03029303345467e-35	1.09524479573717e-34
ZC3HAV1L	-2.71685304666683	2.91392091735676	66.8655013789749	2.9067751357896e-16	1.30624539731549e-15
TTC39A	-2.71621958272368	2.64295298761202	41.4264209655368	1.2239195002391e-10	3.6840115671156e-10
C1QTNF2	-2.71570413223009	0.817152401994188	10.5863557408021	0.00113925321582966	0.00179245655551398
FOXC2	-2.71491204368277	-0.456539007604813	7.20943456745353	0.0072521337823214	0.0103951382406487
ARL6	-2.71160622888381	2.81782239405707	70.4765618746939	4.65767474979751e-17	2.20172195603748e-16
CCDC136	-2.70903603007007	1.85915841225478	28.8992346167737	7.62430340618887e-08	1.81522896724368e-07
VASN	-2.70829421672019	4.56376219626036	66.3478820034196	3.77964784663862e-16	1.6870781074562e-15
MICALL2	-2.70821115422996	4.39788889411646	117.149899906037	2.66170768263174e-27	2.06596745848693e-26
LOC101092274	-2.70733127131773	4.22104729620929	130.364534789829	3.41029141303987e-30	2.95985804285351e-29
PIH1D2	-2.70716054168516	1.09296943306499	41.1195739382038	1.43195081118724e-10	4.2875114949772e-10
NARS	-2.70633445407748	7.2874610303749	185.41526922382	3.18523635040667e-42	4.10321271170011e-41
SLC51A	-2.70201417789853	1.32581872922783	13.3252567319476	0.000261855055964878	0.000442065930374015
GPR176	-2.69625757820219	3.00890598342456	82.3907443903372	1.11675520128611e-19	6.11318932754865e-19
LOC111561836	-2.69328072891039	-0.427988909093895	12.942755479639	0.00032116193305471	0.00053723655293164
ZNF496	-2.69273231438344	4.99429655773298	160.422278392901	9.14926763118726e-37	1.00895210867107e-35
FGL1	-2.6923353426303	2.179063006769	50.0122061083888	1.52792548648195e-12	5.33702161926566e-12
LOC102902218	-2.69189431738616	0.714130249784103	11.6859021505134	0.000629754438859798	0.00102107620911995
XXYLT1	-2.68757553494437	4.17904279380951	118.667354189475	1.2385119184337e-27	9.72680503708277e-27
VWA1	-2.68686651721322	0.327139086935529	14.2483810587573	0.000160198552741047	0.000276602442076995
FAM46A	-2.68635997304589	5.5254097553389	111.113647019608	5.58740542729096e-26	4.12965238793513e-25
CHST8	-2.68585466584149	0.231063598138638	11.8361151354661	0.000580928981149259	0.000945181061324631
LOC102901893	-2.68489168716276	1.06940559869762	16.5055134050967	4.85088126926463e-05	8.85337223980436e-05
LOC111556692	-2.68423321447002	-0.183209036863642	27.9506216600946	1.24450969498695e-07	2.90541162086686e-07
PPP2R3A	-2.67989653485726	4.64192631215289	78.6425934601484	7.44272569982927e-19	3.88597097073327e-18
SEMA3A	-2.67893568048439	1.0323575798702	9.72282691836472	0.00181993373133022	0.00280442133320072
AIF1L	-2.67808897736092	0.139022609292552	10.8525682066109	0.000986588350527294	0.00156430700155746
ACP2	-2.6743602595671	4.63611673542992	120.483906443995	4.95672692494935e-28	3.9571865505545e-27
SMURF2	-2.67154924562594	7.06594637933964	190.926190244867	1.99602621832137e-43	2.66610878365055e-42
LOC105260590	-2.66891872770144	0.668502987011523	19.6685028473032	9.21070913299599e-06	1.79978724750817e-05
PEAK1	-2.66877182412396	6.71326615325612	119.528750537061	8.02241493531551e-28	6.34742710994303e-27
DAPK3	-2.66591018172506	6.24001729240573	133.645585803555	6.53132939600721e-31	5.79491837000974e-30
CC2H21orf140	-2.66486089312404	0.838684864999412	28.4028489970862	9.85202179030601e-08	2.32580692190409e-07
SCD	-2.66466153180868	7.15393292595756	123.38958131748	1.14588909139429e-28	9.40254514488572e-28
IL17RC	-2.66404112057333	3.25908589699879	76.0822802967122	2.72087916962805e-18	1.37948487330649e-17
EPB41L3	-2.6594947877981	4.76757217457903	53.860865434582	2.15201698644688e-13	8.01598660098901e-13
LOC109497984	-2.65802854728664	0.286866108679743	19.8027903177142	8.58572477584837e-06	1.68178886666434e-05
HSPD1	-2.65716598559611	7.87135908696214	191.078288013472	1.84913014367503e-43	2.4761251125598e-42
SDSL	-2.65627903940699	0.910992367418607	12.0687144943981	0.0005127504462599	0.00083887868184307
LOC102900393	-2.65524394457708	0.291195440650717	26.9695027924151	2.06691034094078e-07	4.729496881518e-07
LOC102900383	-2.65501548265893	-0.235648446082949	13.2542278467789	0.00027196578703601	0.000458503471902119
DCTD	-2.65240379482356	5.96042949292941	181.73505610218	2.02580198551223e-41	2.55388881638745e-40
NDFIP1	-2.65141374228738	7.71369997243704	148.242581691163	4.19859695946585e-34	4.17371444473415e-33
CA13	-2.64842419724585	4.17069448012056	115.085185697803	7.53884453022274e-27	5.75342373511012e-26
CORO2B	-2.64654331649534	0.814802801883117	15.5028567356177	8.23806585244362e-05	0.000146510691248537
GOLT1B	-2.6462280386802	5.43654093253759	172.349015530679	2.27058699802538e-39	2.72248335692509e-38
HYOU1	-2.64511816643722	7.55005705308971	178.609933994547	9.74842574656882e-41	1.21076511513308e-39
TRIM3	-2.64384864545232	3.33118707371777	99.5043280630771	1.95735128319075e-23	1.29851759773708e-22
MPRIP	-2.64328686375195	8.11224514922216	187.932217169379	8.98868273604797e-43	1.18082983840828e-41
LOC111560610	-2.64319247980795	1.22542349296035	12.4338912293245	0.000421612544901466	0.000696639973351811
CLEC11A	-2.64271124832769	2.32061774604277	33.772979421992	6.19331306352468e-09	1.61867219398501e-08
DMD	-2.64265657027498	3.03075234882282	16.7679870868073	4.2239937564753e-05	7.75274596975742e-05
LOC101083819	-2.63426290075554	1.61751269503996	41.0433360471927	1.48890963933346e-10	4.44802682841747e-10
KCTD10	-2.63403436372303	6.93746283219281	168.00091779284	2.02209134513936e-38	2.35197267042304e-37
SNX21	-2.6337899182677	3.08796800142228	79.2291951350283	5.53067175505756e-19	2.91439333389029e-18
ACAD9	-2.63199214483891	6.74820215476835	195.215109000575	2.31240625054807e-44	3.19031979242281e-43
RAB22A	-2.62764562307025	6.21923999822354	194.107912009687	4.03377458713389e-44	5.51744189235867e-43
DUSP14	-2.62664868158463	3.17860091810922	84.5151827459814	3.81275672283658e-20	2.13329629137644e-19
LOC111557868	-2.62408604870765	2.72916584307355	7.01655071610388	0.00807596571756383	0.0115004927354227
EGFL6	-2.62390453088245	5.16866846541752	13.4166094315558	0.000249406086559823	0.0004221227816602
CCDC6	-2.62193620776395	6.62743470139763	113.624018505935	1.57514782278063e-26	1.18900902681238e-25
LOC102902155	-2.62170336072198	1.50551144737022	37.5297876312124	9.00275281283515e-10	2.52257545406239e-09
LOC109501494	-2.6205688927054	1.01841192216248	29.3363660910263	6.08430829626491e-08	1.46146295901389e-07
NSDHL	-2.61650089661303	4.31435709409943	139.323722044022	3.74198958197902e-32	3.47283657477202e-31
TMC7	-2.61604120306216	-0.617880937282947	8.6103118383613	0.00334265067256277	0.00499157890237913
LOC111557268	-2.61552997395354	0.380866362014113	26.9059506598883	2.13600212226892e-07	4.88268452422252e-07
KIFAP3	-2.61541681856843	5.76937429332872	179.347501260629	6.72804151049688e-41	8.3889938552244e-40
IPO5	-2.61513228970366	8.79887961839409	177.574865740397	1.6403819058682e-40	2.02318000541871e-39
LONP1	-2.6149904876267	7.02508952082541	148.516584705892	3.65771133111357e-34	3.65198183341446e-33
HIF1A	-2.61438800104744	8.72074221105659	150.75714799797	1.1843167897096e-34	1.20820025890028e-33
TUBG1	-2.61365132869599	3.45439554456058	113.783186358765	1.4536491864813e-26	1.09937825280397e-25
RTL6	-2.61232779263031	3.59130360112244	122.909829001533	1.45932560686234e-28	1.19375531546979e-27
LOC109492770	-2.61196016361702	-0.150874829815347	24.0792543363131	9.2450965410273e-07	1.99405269871779e-06
KIAA1217	-2.61052413510469	2.05938084913506	10.3426120626123	0.00129993926369209	0.00203362774071603
SLC39A1	-2.61007163403585	5.80181035720387	198.723687489578	3.96603194624351e-45	5.57307928248593e-44
LOC109499700	-2.60999797051546	0.914080464424	30.8290409676227	2.81789129329263e-08	6.97253070785995e-08
MGAT4B	-2.60994786146086	5.6996214660502	145.897520141862	1.36692535257102e-33	1.33631628792756e-32
SLC12A4	-2.60775019486217	6.26690281821864	205.829944088618	1.11608272401419e-46	1.65593838055551e-45
PLD1	-2.6075655300716	4.75984100457461	91.9437628467908	8.91749862688581e-22	5.43404744242545e-21
PITPNM3	-2.60720395944815	1.9455084124183	15.5775867322691	7.91877316029075e-05	0.000141052593683471
LGI3	-2.60712542158375	0.280146638301981	12.4286518453943	0.000422796993842058	0.000698452218212025
