N_unmapped	9299923	9299923	9299923
N_multimapping	23462108	23462108	23462108
N_noFeature	6950002	25930092	8271745
N_ambiguous	1565797	1502	77956
LOC102899061	2	2	0
LOC101090826	0	0	0
TRNAE-UUC	5	0	5
CCDC115	1807	10	1797
IMP4	361	42	319
PTPN18	254	6	248
LOC111559468	4	0	4
LOC102899369	29	4	25
LOC109493243	2	2	0
ATP12A	2	2	0
RNF17	6	9	0
CENPJ	292	3	292
PARP4	1444	10	1434
MPHOSPH8	1233	143	1090
PSPC1	1694	34	1660
ZMYM5	740	4	736
LOC111559482	9	73	1
ZMYM2	3112	22	3155
LOC111558556	8	1	7
GJA3	19	2	17
GJB2	2	0	2
GJB6	3	2	1
LOC111556713	0	0	0
CRYL1	2884	20	2864
LOC109493944	13	1	13
IFT88	600	7	594
IL17D	7	1	6
LOC111558748	24	0	24
LOC109494068	6	6	0
EEF1AKMT1	287	2	285
XPO4	1829	8	1821
LATS2	528	4	524
LOC109494173	10	0	10
SAP18	1061	15	1046
LOC111559175	18	18	0
SKA3	177	6	174
MRPL57	648	13	638
ZDHHC20	2019	14	2005
LOC109494403	54	53	1
MICU2	903	27	876
LOC109494431	42	5	37
FGF9	36	2	34
LOC111556740	1	1	0
LOC109492527	1	1	0
LOC109492533	0	0	0
LOC109492531	0	0	0
LOC109492534	2	1	1
SGCG	4	4	0
SACS	1775	12	1763
TNFRSF19	64	3	61
MIPEP	342	3	339
LOC102900817	3	0	3
LOC111559532	1	0	1
C1QTNF9	2	1	1
SPATA13	786	16	770
LOC109494942	7	6	1
LOC109494916	37	34	3
LOC109494931	0	0	0
LOC109494958	1	1	0
LOC111559449	1	0	1
AMER2	4	0	4
LOC109495032	3	0	3
LOC109495042	0	0	0
MTMR6	1037	4	1033
NUP58	622	6	616
LOC111559502	0	0	0
LOC101085594	8	3	5
LOC109495412	2	2	0
LOC111559455	2	0	2
SHISA2	0	0	0
LOC101096779	7	2	5
RNF6	659	5	654
CDK8	370	7	363
LOC109495641	14	11	3
LOC109495885	4	1	3
WASF3	3	0	3
LOC111556724	0	0	0
LOC109495851	0	0	0
GPR12	0	0	0
USP12	866	6	860
LOC109496069	25	1	24
LOC111559476	1	2	2
LOC102901461	20	3	20
RPL21	11564	140	11424
LOC111557008	33	0	33
LOC111557034	59	1	58
RASL11A	14	0	14
LOC109496221	3	2	1
GTF3A	819	51	910
MTIF3	144	123	163
LOC111559484	0	0	0
LOC109496316	8	1	7
LNX2	669	28	643
POLR1D	969	4	965
LOC111559488	843	27	816
GSX1	0	0	0
PDX1	2	1	1
CDX2	1	0	1
URAD	0	0	0
FLT3	181	2	181
LOC109496442	22	23	1
LOC102901710	14	0	14
PAN3	3157	19	3138
FLT1	26	13	14
LOC102901737	23	2	22
LOC111559501	0	0	0
POMP	913	6	907
SLC46A3	689	6	683
MTUS2	36	2	36
LOC109496599	3	4	1
LOC109496695	0	0	0
SLC7A1	497	7	490
LOC109496642	50	49	1
LOC109496619	0	0	0
LOC109496645	0	0	0
LOC111559507	0	0	0
LOC109496768	56	0	56
LOC109496710	147	7	140
UBL3	2787	24	2763
LOC109496855	2	2	0
LOC111559546	0	0	0
KATNAL1	117	5	117
LOC102902205	18	4	19
LOC111559516	48	13	35
LOC109497259	150	5	145
HMGB1	8438	157	8281
LOC109497262	2	0	2
LOC109497264	11	1	10
USPL1	578	4	574
TRNAN-GUU	0	0	0
LOC111559523	0	0	0
ALOX5AP	223	3	220
LOC109497268	10	0	10
LOC102902594	1	0	1
LOC109492552	0	0	0
LOC109497270	0	0	0
MEDAG	4	0	4
LOC111559528	4	2	2
LOC109497286	0	0	0
TEX26	1	1	0
LOC111559529	0	0	0
LOC111559531	2	2	0
LOC109497276	2	0	2
LOC102900692	1	1	0
LOC102899076	1	1	0
HSPH1	877	12	913
LOC102899192	15	63	0
LOC109497283	1	0	1
LOC111559537	64	1	65
B3GLCT	357	6	353
LOC109497302	4	4	0
LOC109497301	54	51	3
LOC105260585	0	0	0
LOC109497305	0	0	0
RXFP2	3	2	1
FRY	8675	80	8604
LOC102901028	931	16	915
LOC109497331	1	1	0
LOC109497337	41	50	0
ZAR1L	29	1	28
BRCA2	125	94	56
N4BP2L1	692	8	709
N4BP2L2	2200	25	2175
PDS5B	894	8	886
LOC109497366	3	2	1
LOC109497357	3	2	1
KL	8	0	8
LOC109497379	0	0	0
LOC109497405	1	0	1
STARD13	328	5	335
LOC109497406	4	0	7
LOC111559553	13	27	1
LOC111559555	6	1	5
RFC3	157	0	157
LOC109497412	0	0	0
LOC109497409	1	0	1
LOC111559557	0	0	0
LOC109497407	0	0	0
LOC109497422	0	0	0
LOC109497423	0	0	0
LOC102901791	70	6	64
NBEA	14757	104	14653
LOC101083390	4	4	0
MAB21L1	5	2	3
LOC109492555	0	0	0
DCLK1	4	2	2
SOHLH2	0	0	0
LOC111559572	0	0	0
CCDC169	0	0	0
SPART	499	6	493
CCNA1	6	3	3
SERTM1	2	0	2
LOC109497469	1	1	0
RFXAP	557	9	549
SMAD9	12	1	12
ALG5	408	1	407
EXOSC8	169	21	189
SUPT20H	791	36	796
LOC111559720	1	0	1
POSTN	2	1	1
LOC109497540	1	1	0
TRPC4	9	0	9
LOC111557024	0	0	0
LOC109497541	1	0	1
LOC109492556	0	0	0
UFM1	1082	7	1075
FREM2	14	2	12
STOML3	0	0	0
LOC111557022	0	0	0
PROSER1	221	8	213
NHLRC3	758	6	752
LOC109492559	0	0	0
LOC111559741	0	0	0
LHFPL6	5	1	4
COG6	1406	9	1397
LOC109497583	12	0	12
LOC109497589	3	1	2
LOC109492560	0	0	0
LOC109497596	263	4	259
LOC109497598	13	7	6
LOC109497603	10	2	8
LOC109497600	9	4	5
FOXO1	1893	11	1882
MRPS31	725	9	716
SLC25A15	39	1	38
LOC101096867	4	1	3
THSD1	8	0	8
LOC111556783	0	0	0
VPS36	575	5	570
CKAP2	122	0	122
NEK3	330	1	329
NEK5	26	19	9
LOC109497673	0	1	1
ALG11	158	2	156
ATP7B	169	2	167
CCDC70	0	0	0
DHRS12	82	56	26
WDFY2	344	6	338
LOC102900676	12	10	2
LOC111556827	0	0	0
INTS6	2363	34	2329
SERPINE3	84	83	1
LOC109497734	3	1	2
LOC105260724	1	1	0
FAM124A	53	5	48
LOC109498200	0	0	0
LOC102900780	1	1	0
LOC101098598	1	1	0
LOC111559776	1	0	1
LOC111559777	1	1	0
RNASEH2B	461	3	458
TRNAK-CUU	1	0	1
DLEU7	1	1	0
LOC109497901	1	1	0
LOC111556929	0	0	0
LOC111556704	0	0	0
LOC102900852	289	4	285
LOC109497907	100	2	98
KCNRG	13	7	6
TRIM13	50	10	40
SPRYD7	275	3	272
LOC109497902	9	0	9
KPNA3	1027	11	1016
EBPL	133	1	132
RCBTB1	1573	286	1297
ARL11	411	6	415
LOC101100105	1366	32	1334
CAB39L	908	25	883
LOC109497890	945	12	933
CDADC1	1981	21	1962
LOC102901569	14	2	14
MLNR	0	0	0
FNDC3A	1784	16	1778
LOC105260363	12	22	0
CYSLTR2	47	2	45
LOC109497974	0	0	0
LOC111556256	0	0	0
RCBTB2	1963	20	1943
RB1	1185	11	1174
LPAR6	230	6	224
LOC111559794	1	1	0
ITM2B	13524	68	13456
LOC111556911	0	0	0
LOC109497981	0	0	0
MED4	571	17	554
NUDT15	339	4	335
SUCLA2	557	6	551
LOC109497998	13	0	13
HTR2A	372	5	367
LOC109498005	3	0	3
ESD	716	4	712
LRCH1	1632	23	1609
LOC111559803	119	92	38
RUBCNL	1078	27	1062
LRRC63	4	2	2
LCP1	20852	250	20602
LOC109498029	0	0	0
CPB2	1	1	0
ZC3H13	1941	80	1861
LOC109498060	0	0	0
LOC109498054	0	0	0
SIAH3	2	2	0
SPERT	1	1	0
LOC111559815	1	1	1
LOC111559816	0	1	0
ERICH6B	3	2	1
LOC109498055	2	0	2
COG3	1512	12	1500
SLC25A30	735	9	726
LOC109498076	2	2	0
LOC109498069	1	0	1
TPT1	52696	794	51902
LOC111557013	55	0	55
LOC111557014	19	0	19
LOC109498077	0	0	0
LOC111559737	0	0	0
GTF2F2	225	4	221
KCTD4	9	6	3
GPALPP1	582	9	574
NUFIP1	227	5	223
LOC101085341	0	0	0
TRNAE-UUC_1	0	0	0
LOC111559826	0	0	0
LOC109498105	0	0	0
TSC22D1	1102	12	1090
LOC109498118	0	0	0
SERP2	0	0	0
SMIM2	0	0	0
LOC109498125	0	0	0
LOC111559743	0	0	0
LOC102900805	1	1	0
LACC1	754	9	747
CCDC122	75	14	63
ENOX1	332	14	318
LOC109498151	2	2	0
DNAJC15	219	4	215
EPSTI1	6753	187	6566
LOC109498166	651	2	649
FAM216B	12	11	1
LOC109498172	16	0	16
LOC109498170	11	0	11
TNFSF11	48	12	36
AKAP11	1114	7	1107
LOC111559850	1	0	1
DGKH	3313	26	3287
VWA8	704	5	699
LOC109498198	7	1	6
RGCC	995	7	988
NAA16	1496	13	1511
MTRF1	553	36	545
LOC101088295	329	4	325
LOC101090830	281	2	279
WBP4	508	60	468
ELF1	5376	50	5372
