N_unmapped	7751712	7751712	7751712
N_multimapping	21517271	21517271	21517271
N_noFeature	9083398	29442204	10421838
N_ambiguous	1381641	1767	72387
LOC102899061	3	1	2
LOC101090826	0	0	0
TRNAE-UUC	3	0	3
CCDC115	1548	17	1532
IMP4	375	34	342
PTPN18	301	9	292
LOC111559468	3	0	3
LOC102899369	27	4	23
LOC109493243	0	0	0
ATP12A	1	0	1
RNF17	6	8	1
CENPJ	271	5	269
PARP4	1488	12	1476
MPHOSPH8	1099	112	987
PSPC1	1878	39	1839
ZMYM5	815	17	798
LOC111559482	21	78	1
ZMYM2	3230	34	3254
LOC111558556	6	0	6
GJA3	26	1	25
GJB2	3	3	0
GJB6	1	0	1
LOC111556713	0	0	0
CRYL1	2994	21	2973
LOC109493944	16	9	7
IFT88	612	8	604
IL17D	7	4	3
LOC111558748	40	1	39
LOC109494068	10	10	0
EEF1AKMT1	280	4	276
XPO4	1784	19	1765
LATS2	698	16	682
LOC109494173	9	2	7
SAP18	1074	17	1057
LOC111559175	19	17	2
SKA3	182	15	173
MRPL57	814	13	807
ZDHHC20	2514	40	2474
LOC109494403	79	77	2
MICU2	1233	32	1201
LOC109494431	58	11	47
FGF9	44	1	43
LOC111556740	0	0	0
LOC109492527	0	0	0
LOC109492533	0	0	0
LOC109492531	0	0	0
LOC109492534	0	0	0
SGCG	2	1	1
SACS	2527	42	2485
TNFRSF19	60	3	57
MIPEP	419	2	417
LOC102900817	2	0	2
LOC111559532	1	0	1
C1QTNF9	3	0	3
SPATA13	706	16	690
LOC109494942	6	6	0
LOC109494916	32	31	1
LOC109494931	0	0	0
LOC109494958	0	0	0
LOC111559449	5	2	3
AMER2	6	0	6
LOC109495032	3	0	3
LOC109495042	3	0	3
MTMR6	1243	8	1235
NUP58	668	6	662
LOC111559502	0	0	0
LOC101085594	7	3	4
LOC109495412	1	1	0
LOC111559455	1	0	1
SHISA2	2	0	2
LOC101096779	4	2	2
RNF6	665	9	656
CDK8	387	8	379
LOC109495641	7	6	1
LOC109495885	1	1	0
WASF3	5	0	5
LOC111556724	0	0	0
LOC109495851	1	1	0
GPR12	0	0	0
USP12	833	4	829
LOC109496069	43	6	37
LOC111559476	1	0	1
LOC102901461	16	1	15
RPL21	12943	230	12713
LOC111557008	39	0	39
LOC111557034	66	1	65
RASL11A	39	1	38
LOC109496221	2	1	1
GTF3A	996	73	1080
MTIF3	150	146	162
LOC111559484	0	0	0
LOC109496316	8	1	8
LNX2	507	28	485
POLR1D	986	11	975
LOC111559488	851	24	827
GSX1	0	0	0
PDX1	0	0	0
CDX2	2	1	1
URAD	0	0	0
FLT3	243	3	242
LOC109496442	20	20	2
LOC102901710	32	2	30
PAN3	3745	32	3713
FLT1	35	26	10
LOC102901737	41	0	42
LOC111559501	1	1	0
POMP	1024	11	1013
SLC46A3	876	12	864
MTUS2	55	1	57
LOC109496599	2	5	0
LOC109496695	0	0	0
SLC7A1	561	9	552
LOC109496642	87	84	3
LOC109496619	0	0	0
LOC109496645	0	0	0
LOC111559507	1	1	0
LOC109496768	64	1	63
LOC109496710	213	10	203
UBL3	3196	53	3143
LOC109496855	9	2	7
LOC111559546	1	0	1
KATNAL1	156	3	155
LOC102902205	15	5	12
LOC111559516	40	11	29
LOC109497259	117	2	115
HMGB1	9037	213	8824
LOC109497262	2	2	0
LOC109497264	14	2	12
USPL1	493	4	489
TRNAN-GUU	0	0	0
LOC111559523	0	0	0
ALOX5AP	527	4	523
LOC109497268	11	0	11
LOC102902594	1	1	0
LOC109492552	0	0	0
LOC109497270	0	0	0
MEDAG	1	0	1
LOC111559528	4	2	2
LOC109497286	0	0	0
TEX26	2	0	2
LOC111559529	0	0	0
LOC111559531	2	0	2
LOC109497276	2	1	1
LOC102900692	2	0	2
LOC102899076	2	2	0
HSPH1	851	25	870
LOC102899192	12	54	2
LOC109497283	0	0	0
LOC111559537	90	3	90
B3GLCT	364	4	364
LOC109497302	9	10	0
LOC109497301	49	47	2
LOC105260585	1	1	0
LOC109497305	0	0	0
RXFP2	1	0	1
FRY	9901	119	9794
LOC102901028	884	27	857
LOC109497331	2	2	0
LOC109497337	80	90	2
ZAR1L	18	2	16
BRCA2	156	111	73
N4BP2L1	746	15	759
N4BP2L2	2235	36	2199
PDS5B	1082	29	1053
LOC109497366	2	1	1
LOC109497357	1	0	1
KL	57	2	55
LOC109497379	4	2	2
LOC109497405	0	0	0
STARD13	238	4	236
LOC109497406	10	0	11
LOC111559553	11	14	0
LOC111559555	6	2	4
RFC3	187	1	186
LOC109497412	1	0	1
LOC109497409	0	0	0
LOC111559557	2	1	1
LOC109497407	0	0	0
LOC109497422	1	0	1
LOC109497423	0	0	0
LOC102901791	59	2	57
NBEA	17586	204	17382
LOC101083390	8	7	1
MAB21L1	10	7	3
LOC109492555	2	2	0
DCLK1	3	1	2
SOHLH2	2	2	0
LOC111559572	1	0	1
CCDC169	0	0	0
SPART	420	11	409
CCNA1	9	2	7
SERTM1	7	0	7
LOC109497469	1	0	1
RFXAP	464	9	455
SMAD9	11	1	10
ALG5	313	7	306
EXOSC8	161	35	169
SUPT20H	845	34	854
LOC111559720	0	0	0
POSTN	3	2	1
LOC109497540	0	0	0
TRPC4	3	1	2
LOC111557024	0	0	0
LOC109497541	0	0	0
LOC109492556	1	0	1
UFM1	965	19	946
FREM2	37	2	35
STOML3	1	0	1
LOC111557022	0	0	0
PROSER1	257	11	246
NHLRC3	802	6	796
LOC109492559	1	1	0
LOC111559741	0	0	0
LHFPL6	8	1	7
COG6	1396	18	1378
LOC109497583	15	2	13
LOC109497589	9	7	2
LOC109492560	0	0	0
LOC109497596	210	5	205
LOC109497598	26	16	10
LOC109497603	12	4	8
LOC109497600	3	1	2
FOXO1	2327	15	2312
MRPS31	675	17	658
SLC25A15	37	0	37
LOC101096867	3	1	2
THSD1	15	0	15
LOC111556783	1	0	1
VPS36	808	12	796
CKAP2	163	3	160
NEK3	277	9	268
NEK5	36	31	5
LOC109497673	3	0	3
ALG11	192	3	189
ATP7B	241	4	237
CCDC70	0	0	0
DHRS12	178	93	85
WDFY2	575	13	562
LOC102900676	14	10	4
LOC111556827	0	0	0
INTS6	2408	38	2370
SERPINE3	66	64	2
LOC109497734	2	0	2
LOC105260724	0	2	0
FAM124A	29	6	25
LOC109498200	4	0	4
LOC102900780	3	2	1
LOC101098598	1	0	1
LOC111559776	1	0	2
LOC111559777	7	3	5
RNASEH2B	590	9	581
TRNAK-CUU	0	0	0
DLEU7	5	2	3
LOC109497901	0	0	0
LOC111556929	0	0	0
LOC111556704	0	0	0
LOC102900852	464	7	457
LOC109497907	211	4	207
KCNRG	19	11	8
TRIM13	62	21	41
SPRYD7	246	5	241
LOC109497902	15	0	15
KPNA3	1035	15	1020
EBPL	145	8	137
RCBTB1	1447	204	1245
ARL11	462	11	453
LOC101100105	1272	36	1237
CAB39L	868	53	816
LOC109497890	755	9	746
CDADC1	1604	26	1578
LOC102901569	9	2	7
MLNR	0	0	0
FNDC3A	1884	28	1869
LOC105260363	13	26	0
CYSLTR2	202	4	198
LOC109497974	2	0	2
LOC111556256	1	1	0
RCBTB2	2090	45	2045
RB1	1477	29	1448
LPAR6	486	27	459
LOC111559794	2	1	1
ITM2B	14965	125	14840
LOC111556911	0	0	0
LOC109497981	2	1	1
MED4	522	11	511
NUDT15	384	6	378
SUCLA2	603	2	601
LOC109497998	9	1	8
HTR2A	431	6	425
LOC109498005	3	2	1
ESD	825	5	820
LRCH1	1904	33	1871
LOC111559803	147	93	71
RUBCNL	1770	57	1730
LRRC63	3	2	1
LCP1	19863	353	19510
LOC109498029	3	2	1
CPB2	1	1	0
ZC3H13	2173	115	2058
LOC109498060	1	0	1
LOC109498054	1	0	1
SIAH3	0	0	0
SPERT	3	2	1
LOC111559815	2	2	0
LOC111559816	0	0	0
ERICH6B	2	1	1
LOC109498055	0	0	0
COG3	1712	19	1693
SLC25A30	623	14	609
LOC109498076	2	2	0
LOC109498069	1	1	0
TPT1	74054	1533	72521
LOC111557013	69	0	69
LOC111557014	11	0	11
LOC109498077	1	1	0
LOC111559737	1	1	0
GTF2F2	273	9	264
KCTD4	9	9	0
GPALPP1	559	11	548
NUFIP1	184	8	176
LOC101085341	0	0	0
TRNAE-UUC_1	0	0	0
LOC111559826	0	0	0
LOC109498105	3	2	1
TSC22D1	1264	14	1250
LOC109498118	0	0	0
SERP2	2	1	1
SMIM2	3	0	3
LOC109498125	1	1	0
LOC111559743	0	0	0
LOC102900805	4	4	0
LACC1	920	24	902
CCDC122	93	26	73
ENOX1	663	19	644
LOC109498151	12	12	0
DNAJC15	299	9	290
EPSTI1	3556	136	3420
LOC109498166	251	4	247
FAM216B	6	6	0
LOC109498172	7	1	6
LOC109498170	7	1	7
TNFSF11	50	3	48
AKAP11	1231	21	1210
LOC111559850	2	1	1
DGKH	4275	47	4228
VWA8	783	12	771
LOC109498198	18	3	15
RGCC	966	14	952
NAA16	1571	32	1580
MTRF1	469	48	462
LOC101088295	311	4	307
LOC101090830	224	3	221
WBP4	468	73	410
ELF1	4469	49	4448
TRNAE-UUC_2	1	0	1
LOC109498230	190	197	6
SUGT1	752	17	735
CNMD	29	18	11
LOC101091586	1	1	0
LOC109498231	0	0	0
OLFM4	1	1	0
LOC102901843	0	0	0
LOC111556289	2	0	2
LOC102901884	0	0	0
LOC111559868	1	0	1
LOC102901923	0	0	0
LOC111556986	0	0	0
LOC109492563	0	0	0
LOC109498248	0	0	0
LOC109498249	1	1	0
LOC111556964	0	0	0
LOC111556987	0	0	0
LOC111556764	1	1	0
PCDH17	53	2	51
LOC111559874	3	3	0
LOC111559877	14	4	10
LOC111559879	0	0	0
LOC109498269	0	0	0
DIAPH3	69	0	69
LOC109498288	0	0	0
TDRD3	840	16	824
LOC111557080	0	0	0
LOC109492570	1	1	0
PCDH20	0	1	0
LOC109498314	0	0	1
LOC109492573	1	0	1
LOC111556957	0	0	0
LOC111556975	0	0	0
LOC111559890	0	0	0
LOC109498326	0	0	0
LOC111556747	0	0	0
LOC109492581	0	0	0
LOC111559810	0	0	0
PCDH9	50	1	49
LOC109498345	5	3	2
LOC109492584	0	0	0
LOC109492592	1	0	1
LOC111557037	0	0	0
LOC101100024	0	0	0
LOC111559836	0	0	0
KLHL1	2	0	2
LOC111556923	0	0	0
DACH1	42	5	37
LOC109492597	1	1	0
MZT1	817	14	806
BORA	387	14	378
DIS3	940	25	917
PIBF1	328	8	320
KLF5	95	0	95
LOC109498494	0	0	0
KLF12	1203	17	1186
LOC109498474	58	47	11
LOC109498477	25	25	0
LOC109498473	2	1	1
TBC1D4	1789	26	1776
UCHL3	346	18	341
COMMD6	177	1	176
LMO7	32	3	29
LOC109498550	1	0	1
LOC109498616	1	0	1
LOC109498606	0	0	0
LOC111556749	0	0	0
LOC111560078	4	1	3
LOC111559858	0	0	0
KCTD12	5761	60	5701
ACOD1	11	1	10
CLN5	1358	25	1333
FBXL3	1403	35	1368
LOC109498698	108	54	54
MYCBP2	6840	100	6740
SCEL	29	1	28
LOC109498704	1	1	0
SLAIN1	954	6	948
EDNRB	4	1	3
LOC109492603	0	0	0
LOC109498710	3	0	3
POU4F1	1	0	1
RNF219	428	5	423
LOC109498732	46	0	46
LOC109498727	2	0	2
LOC109498734	1	0	1
RBM26	2258	35	2223
NDFIP2	3247	30	3217
LOC109498753	13	13	0
LOC109498754	1	0	1
LOC109498764	0	0	0
LOC109498761	2	0	2
LOC109492605	1	0	1
LOC109498776	0	0	0
SPRY2	23	0	23
LOC111560110	2	0	2
LOC111556774	0	0	0
LOC109498777	0	0	0
LOC109492609	0	0	0
LOC109498787	0	0	0
LOC109498786	1	0	1
LOC111556984	0	0	0
LOC111556727	0	0	0
LOC111560115	0	0	0
SLITRK1	0	0	0
LOC111560117	0	0	0
LOC111556999	0	0	0
LOC111560056	1	0	1
SLITRK6	1	1	0
LOC111560120	0	0	0
LOC109498813	1	1	0
SLITRK5	1	0	1
LOC101093984	2	2	0
LOC111556882	0	0	0
LOC109498814	0	0	0
LOC111560123	1	0	1
LOC109492621	0	0	0
GPC5	9	2	7
LOC111556710	1	1	0
LOC111556930	0	0	0
GPC6	4	2	2
LOC109498840	1	0	1
DCT	3	0	3
TRNAF-GAA	1	0	1
TGDS	431	11	421
GPR180	324	4	321
LOC111560128	5	5	0
SOX21	2	1	1
LOC111556548	0	0	0
LOC109498853	1	0	1
LOC109498862	2	1	1
ABCC4	225	4	221
LOC111560130	1	1	0
CLDN10	1	1	0
DZIP1	3	1	2
DNAJC3	3118	30	3091
LOC109498873	23	26	0
UGGT2	4	4	0
HS6ST3	0	0	0
LOC109498887	1	1	0
OXGR1	1	1	0
LOC111556794	0	0	0
MBNL2	3554	36	3518
LOC111560143	76	47	29
RAP2A	2251	21	2230
IPO5	3846	50	3796
FARP1	147	100	49
LOC111560147	1	0	1
LOC109498918	13	0	13
STK24	5960	59	5903
LOC109492627	1	1	0
SLC15A1	3	1	2
DOCK9	2111	29	2082
LOC109498988	12	11	1
LOC111560153	3	3	0
UBAC2	2108	36	2072
GPR18	215	29	186
LOC101101025	2873	55	2818
TM9SF2	2049	17	2032
CLYBL	173	1	172
LOC109499019	4	3	1
LOC111556737	1	0	1
ZIC5	1	1	0
LOC111560162	2	1	1
ZIC2	0	0	0
LOC109499045	0	0	0
PCCA	534	24	510
GGACT	301	64	241
LOC102901352	10	2	12
TMTC4	160	3	157
LOC111557002	0	0	0
LOC109499053	2	0	2
NALCN	5	4	1
ITGBL1	0	0	0
