N_unmapped	6560160	6560160	6560160
N_multimapping	16458587	16458587	16458587
N_noFeature	10861134	31302089	12027431
N_ambiguous	1160475	1295	59972
LOC102899061	6	1	5
LOC101090826	3	1	2
TRNAE-UUC	3	0	3
CCDC115	1676	19	1658
IMP4	408	32	377
PTPN18	284	8	276
LOC111559468	11	0	11
LOC102899369	48	11	37
LOC109493243	0	0	0
ATP12A	6	2	4
RNF17	1	4	0
CENPJ	263	7	259
PARP4	1490	22	1468
MPHOSPH8	1392	150	1242
PSPC1	1959	51	1908
ZMYM5	835	9	826
LOC111559482	27	104	1
ZMYM2	3453	29	3502
LOC111558556	20	1	19
GJA3	17	0	17
GJB2	0	0	0
GJB6	3	2	1
LOC111556713	0	0	0
CRYL1	2425	29	2396
LOC109493944	15	2	13
IFT88	567	8	559
IL17D	12	9	3
LOC111558748	47	2	45
LOC109494068	11	8	3
EEF1AKMT1	304	5	299
XPO4	1842	24	1818
LATS2	651	16	635
LOC109494173	6	0	6
SAP18	1012	4	1008
LOC111559175	33	32	1
SKA3	178	13	166
MRPL57	786	10	777
ZDHHC20	2362	18	2344
LOC109494403	110	109	1
MICU2	1405	36	1369
LOC109494431	120	6	114
FGF9	40	0	40
LOC111556740	0	0	0
LOC109492527	0	0	0
LOC109492533	0	0	0
LOC109492531	0	0	0
LOC109492534	1	0	1
SGCG	1	1	0
SACS	2900	33	2867
TNFRSF19	133	8	125
MIPEP	371	4	367
LOC102900817	4	0	4
LOC111559532	1	0	1
C1QTNF9	8	5	3
SPATA13	934	16	919
LOC109494942	10	9	1
LOC109494916	42	41	1
LOC109494931	1	0	2
LOC109494958	3	2	1
LOC111559449	4	4	0
AMER2	3	2	1
LOC109495032	8	2	6
LOC109495042	0	0	0
MTMR6	1269	13	1256
NUP58	833	15	818
LOC111559502	0	0	0
LOC101085594	10	5	5
LOC109495412	2	0	2
LOC111559455	3	1	2
SHISA2	16	1	15
LOC101096779	11	2	9
RNF6	742	17	725
CDK8	390	11	379
LOC109495641	7	7	0
LOC109495885	2	1	1
WASF3	3	0	3
LOC111556724	0	0	0
LOC109495851	1	0	1
GPR12	3	2	1
USP12	970	6	967
LOC109496069	35	12	26
LOC111559476	5	4	1
LOC102901461	30	1	29
RPL21	12099	182	11917
LOC111557008	35	0	35
LOC111557034	84	0	84
RASL11A	22	0	22
LOC109496221	1	1	0
GTF3A	847	76	905
MTIF3	144	124	154
LOC111559484	0	0	0
LOC109496316	13	0	13
LNX2	603	21	584
POLR1D	810	6	804
LOC111559488	646	23	623
GSX1	2	1	1
PDX1	2	2	0
CDX2	3	3	0
URAD	1	0	1
FLT3	130	1	130
LOC109496442	32	31	2
LOC102901710	37	0	37
PAN3	4504	39	4467
FLT1	69	60	14
LOC102901737	43	1	45
LOC111559501	1	0	1
POMP	930	7	923
SLC46A3	856	10	846
MTUS2	47	4	45
LOC109496599	1	3	0
LOC109496695	2	1	1
SLC7A1	687	8	679
LOC109496642	80	78	2
LOC109496619	0	0	0
LOC109496645	2	1	1
LOC111559507	1	0	1
LOC109496768	84	2	82
LOC109496710	318	6	312
UBL3	3441	37	3404
LOC109496855	3	1	2
LOC111559546	0	0	0
KATNAL1	115	8	114
LOC102902205	9	8	8
LOC111559516	43	12	31
LOC109497259	167	3	164
HMGB1	9201	217	8984
LOC109497262	5	2	3
LOC109497264	18	0	18
USPL1	547	8	539
TRNAN-GUU	0	0	0
LOC111559523	0	0	0
ALOX5AP	476	3	473
LOC109497268	14	0	14
LOC102902594	0	0	0
LOC109492552	1	1	0
LOC109497270	1	1	0
MEDAG	2	0	2
LOC111559528	3	3	0
LOC109497286	0	0	0
TEX26	1	0	1
LOC111559529	0	0	0
LOC111559531	1	1	0
LOC109497276	2	0	2
LOC102900692	0	0	0
LOC102899076	1	0	1
HSPH1	1530	41	1589
LOC102899192	25	124	1
LOC109497283	3	1	2
LOC111559537	67	7	66
B3GLCT	337	5	339
LOC109497302	7	8	0
LOC109497301	63	62	1
LOC105260585	2	2	0
LOC109497305	0	0	0
RXFP2	4	3	1
FRY	8530	89	8447
LOC102901028	527	9	518
LOC109497331	3	2	1
LOC109497337	63	67	2
ZAR1L	25	2	24
BRCA2	190	141	75
N4BP2L1	749	10	764
N4BP2L2	2301	44	2257
PDS5B	1360	32	1328
LOC109497366	2	2	0
LOC109497357	4	2	2
KL	62	3	59
LOC109497379	6	5	1
LOC109497405	3	3	0
STARD13	274	11	272
LOC109497406	9	0	10
LOC111559553	15	21	4
LOC111559555	4	0	4
RFC3	159	3	156
LOC109497412	4	0	4
LOC109497409	0	0	0
LOC111559557	1	1	0
LOC109497407	1	0	1
LOC109497422	1	1	0
LOC109497423	1	1	0
LOC102901791	58	9	49
NBEA	15919	200	15720
LOC101083390	18	14	4
MAB21L1	7	6	2
LOC109492555	1	0	1
DCLK1	3	1	2
SOHLH2	1	0	1
LOC111559572	0	0	0
CCDC169	0	0	0
SPART	488	8	480
CCNA1	3	0	3
SERTM1	4	2	2
LOC109497469	1	1	0
RFXAP	535	8	527
SMAD9	14	3	11
ALG5	354	3	351
EXOSC8	162	43	175
SUPT20H	952	44	964
LOC111559720	3	2	1
POSTN	5	3	2
LOC109497540	0	0	0
TRPC4	2	1	1
LOC111557024	0	0	0
LOC109497541	1	1	0
LOC109492556	1	1	0
UFM1	1067	12	1055
FREM2	26	4	22
STOML3	6	1	5
LOC111557022	0	0	0
PROSER1	331	7	325
NHLRC3	972	5	968
LOC109492559	1	0	1
LOC111559741	0	0	0
LHFPL6	6	0	6
COG6	1326	14	1312
LOC109497583	19	3	16
LOC109497589	4	1	3
LOC109492560	1	1	0
LOC109497596	316	3	314
LOC109497598	25	10	16
LOC109497603	12	4	8
LOC109497600	4	0	4
FOXO1	3546	25	3521
MRPS31	741	18	723
SLC25A15	40	1	39
LOC101096867	4	1	3
THSD1	17	1	16
LOC111556783	0	0	0
VPS36	766	5	761
CKAP2	125	2	123
NEK3	237	8	229
NEK5	51	43	8
LOC109497673	1	0	1
ALG11	197	3	194
ATP7B	239	5	234
CCDC70	0	0	0
DHRS12	203	113	91
WDFY2	567	10	559
LOC102900676	20	14	7
LOC111556827	0	0	0
INTS6	2502	61	2441
SERPINE3	74	72	2
LOC109497734	9	0	9
LOC105260724	1	1	2
FAM124A	26	7	21
LOC109498200	0	0	0
LOC102900780	5	2	3
LOC101098598	5	2	3
LOC111559776	0	0	1
LOC111559777	7	4	4
RNASEH2B	523	9	514
TRNAK-CUU	0	0	0
DLEU7	10	8	2
LOC109497901	3	3	0
LOC111556929	0	0	0
LOC111556704	0	0	0
LOC102900852	401	2	399
LOC109497907	259	3	256
KCNRG	21	18	3
TRIM13	58	19	39
SPRYD7	319	4	315
LOC109497902	5	0	5
KPNA3	1298	19	1279
EBPL	166	4	162
RCBTB1	1593	245	1350
ARL11	419	8	413
LOC101100105	1503	55	1448
CAB39L	802	25	777
LOC109497890	983	18	965
CDADC1	1919	26	1893
LOC102901569	9	0	9
MLNR	0	0	0
FNDC3A	2061	21	2055
LOC105260363	19	33	1
CYSLTR2	202	3	199
LOC109497974	0	0	0
LOC111556256	1	1	0
RCBTB2	1963	52	1911
RB1	1482	31	1451
LPAR6	368	23	345
LOC111559794	3	1	2
ITM2B	12082	88	11994
LOC111556911	1	1	0
LOC109497981	2	1	1
MED4	515	13	502
NUDT15	367	3	364
SUCLA2	601	5	596
LOC109497998	8	1	7
HTR2A	502	8	494
LOC109498005	1	0	1
ESD	719	9	710
LRCH1	2158	32	2126
LOC111559803	212	117	117
RUBCNL	2367	69	2320
LRRC63	4	0	4
LCP1	20199	331	19868
LOC109498029	0	0	0
CPB2	1	1	0
ZC3H13	2422	138	2284
LOC109498060	1	0	1
LOC109498054	0	0	0
SIAH3	4	2	2
SPERT	2	0	2
LOC111559815	1	0	1
LOC111559816	0	0	0
ERICH6B	5	2	3
LOC109498055	2	0	2
COG3	1770	12	1758
SLC25A30	624	7	617
LOC109498076	4	0	4
LOC109498069	1	0	1
TPT1	59689	1164	58525
LOC111557013	76	0	76
LOC111557014	22	0	22
LOC109498077	1	1	0
LOC111559737	0	0	0
GTF2F2	273	5	268
KCTD4	14	12	2
GPALPP1	608	14	594
NUFIP1	237	7	230
LOC101085341	0	0	0
TRNAE-UUC_1	0	0	0
LOC111559826	1	0	1
LOC109498105	0	0	0
TSC22D1	1448	15	1433
LOC109498118	4	3	1
SERP2	1	1	0
SMIM2	0	0	0
LOC109498125	2	1	1
LOC111559743	0	0	0
LOC102900805	3	2	1
LACC1	963	13	952
CCDC122	107	16	93
ENOX1	567	16	551
LOC109498151	11	11	0
DNAJC15	235	1	234
EPSTI1	3779	143	3636
LOC109498166	385	4	381
FAM216B	13	13	0
LOC109498172	8	2	6
LOC109498170	3	2	1
TNFSF11	50	5	45
AKAP11	1507	16	1491
LOC111559850	0	0	0
DGKH	4049	48	4001
VWA8	845	16	829
LOC109498198	15	3	12
RGCC	901	10	891
NAA16	2008	26	2024
MTRF1	549	46	545
LOC101088295	330	5	325
LOC101090830	248	6	242
WBP4	484	70	431
ELF1	5017	68	4991
TRNAE-UUC_2	0	0	0
LOC109498230	224	244	5
SUGT1	808	13	795
CNMD	33	30	3
LOC101091586	3	1	2
LOC109498231	0	0	0
OLFM4	6	4	2
LOC102901843	0	0	0
LOC111556289	5	3	2
LOC102901884	0	0	0
LOC111559868	0	0	0
LOC102901923	0	0	0
LOC111556986	0	0	0
LOC109492563	0	0	0
LOC109498248	0	0	0
LOC109498249	0	0	0
LOC111556964	0	0	0
LOC111556987	0	0	0
LOC111556764	0	0	0
PCDH17	50	3	47
LOC111559874	3	3	0
LOC111559877	22	3	19
LOC111559879	0	0	0
LOC109498269	0	0	0
DIAPH3	58	0	58
LOC109498288	1	1	0
TDRD3	773	25	748
LOC111557080	0	0	0
LOC109492570	0	0	0
PCDH20	1	0	1
LOC109498314	0	0	0
LOC109492573	0	0	0
LOC111556957	0	0	0
LOC111556975	0	0	0
LOC111559890	2	1	1
LOC109498326	1	0	1
LOC111556747	0	0	0
LOC109492581	3	0	3
LOC111559810	0	0	0
PCDH9	96	7	89
LOC109498345	0	0	0
LOC109492584	2	0	2
LOC109492592	0	0	0
LOC111557037	0	0	0
LOC101100024	1	1	0
LOC111559836	1	0	1
KLHL1	2	0	2
LOC111556923	0	0	0
DACH1	37	3	34
LOC109492597	0	0	0
MZT1	804	19	792
BORA	380	31	356
DIS3	1040	29	1011
PIBF1	317	6	311
KLF5	133	4	129
LOC109498494	0	0	0
KLF12	1550	14	1536
LOC109498474	81	57	24
LOC109498477	18	17	1
LOC109498473	0	0	0
TBC1D4	1983	21	1976
UCHL3	314	29	299
COMMD6	159	0	159
LMO7	24	2	22
LOC109498550	0	0	0
LOC109498616	0	0	0
LOC109498606	1	0	1
LOC111556749	0	0	0
LOC111560078	2	0	2
LOC111559858	3	1	2
KCTD12	4780	67	4713
ACOD1	7	1	6
CLN5	1383	28	1355
FBXL3	1989	42	1947
LOC109498698	104	54	50
MYCBP2	7843	107	7736
SCEL	83	3	80
LOC109498704	0	0	0
SLAIN1	909	5	904
EDNRB	4	2	2
LOC109492603	0	0	0
LOC109498710	0	0	0
POU4F1	4	1	3
RNF219	491	12	479
LOC109498732	39	0	39
LOC109498727	2	0	2
LOC109498734	2	1	1
RBM26	2968	59	2909
NDFIP2	2944	18	2926
LOC109498753	30	27	3
LOC109498754	1	0	1
LOC109498764	0	0	0
LOC109498761	1	0	1
LOC109492605	0	0	0
LOC109498776	0	0	0
SPRY2	17	0	17
LOC111560110	3	1	2
LOC111556774	0	0	0
LOC109498777	0	0	0
LOC109492609	0	0	0
LOC109498787	0	0	0
LOC109498786	2	2	0
LOC111556984	0	0	0
LOC111556727	0	0	0
LOC111560115	1	0	1
SLITRK1	0	0	0
LOC111560117	0	0	0
LOC111556999	0	0	0
LOC111560056	0	0	0
SLITRK6	4	3	1
LOC111560120	0	0	0
LOC109498813	3	2	1
SLITRK5	5	0	5
LOC101093984	0	0	0
LOC111556882	0	0	0
LOC109498814	0	0	0
LOC111560123	0	0	0
LOC109492621	1	1	0
GPC5	4	1	3
LOC111556710	0	0	0
LOC111556930	1	1	0
GPC6	4	2	2
LOC109498840	2	1	1
DCT	2	1	1
TRNAF-GAA	1	1	0
TGDS	503	9	494
GPR180	509	7	502
LOC111560128	14	8	6
SOX21	0	0	0
LOC111556548	1	1	0
LOC109498853	1	1	0
LOC109498862	0	0	0
ABCC4	182	6	176
LOC111560130	0	0	0
CLDN10	0	0	0
DZIP1	1	1	0
DNAJC3	2872	46	2828
LOC109498873	24	26	0
UGGT2	8	4	4
HS6ST3	5	1	4
LOC109498887	3	3	0
OXGR1	0	0	0
LOC111556794	0	0	0
MBNL2	2679	30	2650
LOC111560143	86	56	31
RAP2A	2045	22	2023
IPO5	4055	38	4017
FARP1	154	136	21
LOC111560147	0	0	0
LOC109498918	17	4	13
STK24	5574	69	5508
LOC109492627	0	0	0
SLC15A1	10	2	8
DOCK9	2175	28	2147
LOC109498988	23	21	2
LOC111560153	2	2	0
UBAC2	2336	34	2302
GPR18	546	34	512
LOC101101025	3299	65	3234
TM9SF2	2148	20	2128
CLYBL	131	5	126
LOC109499019	6	5	1
LOC111556737	0	0	0
ZIC5	3	2	1
LOC111560162	3	2	1
ZIC2	1	0	1
LOC109499045	1	0	1
PCCA	643	19	624
GGACT	357	103	260
LOC102901352	29	10	25
TMTC4	166	2	164
LOC111557002	0	0	0
LOC109499053	2	0	2
NALCN	1	0	1
ITGBL1	1	1	0
FGF14	0	0	0
TPP2	3055	44	3012
LOC111560175	19	20	0
METTL21C	12	11	1
CCDC168	206	106	100
TEX30	832	78	865
LOC109499075	33	128	16
LOC109499083	3	4	0
KDELC1	320	3	318
LOC101085685	2080	28	2052
LOC101085945	8	0	8
SLC10A2	1	0	1
LOC109499097	0	0	0
LOC109499098	4	2	2
LOC111560119	0	0	0
LOC109499113	1	0	1
LOC109499114	0	0	0
LOC109492637	1	0	1
EFNB2	20	0	20
LOC109499129	4	3	1
ARGLU1	3410	130	3280
LOC111557028	0	0	0
LOC109492638	0	0	0
FAM155A	4	1	3
LOC109492640	0	0	0
LIG4	348	6	342
ABHD13	992	6	986
TNFSF13B	185	6	179
MYO16	8	3	5
LOC109499157	2	2	0
LOC109492647	0	0	0
LOC109499163	1	1	0
LOC109499166	1	0	1
LOC109499170	0	0	0
IRS2	1310	16	1294
LOC109499171	39	1	38
LOC109492654	1	0	1
COL4A1	39	4	35
COL4A2	55	11	44
LOC102899513	1	0	1
RAB20	108	1	107
LOC109499192	0	0	0
NAXD	914	11	903
CARS2	332	9	323
ING1	1092	45	1047
ANKRD10	1231	17	1215
LOC109499207	17	3	18
LOC109499197	15	0	18
ARHGEF7	3492	36	3456
LOC102899894	22	22	1
TEX29	6	2	5
LOC111560204	0	0	0
LOC109499233	0	0	0
LOC109499227	5	2	3
SOX1	3	3	0
LOC109492657	0	0	0
SPACA7	2	0	2
TUBGCP3	1468	11	1457
LOC109492658	4	0	4
LOC109499271	0	0	0
LOC109499252	0	0	0
LOC102900112	26	3	23
ATP11A	1733	20	1713
LOC111560214	12	0	12
MCF2L	313	12	302
LOC109499308	0	1	0
F7	2	1	1
F10	4	1	3
PCID2	707	21	686
CUL4A	1784	20	1764
LOC111560228	531	539	5
LAMP1	6393	62	6344
GRTP1	27	8	24
LOC111560226	5	6	4
LOC105260444	2	0	2
ADPRHL1	7	4	3
DCUN1D2	386	5	381
TMCO3	966	10	956
LOC102900920	0	0	0
TFDP1	589	10	579
ATP4B	3	3	0
GRK1	5	3	2
TMEM255B	3	0	3
GAS6	91	3	88
CA1H13orf46	9	2	7
RASA3	33769	544	33225
LOC109492661	1	0	1
LOC109499896	0	0	1
LOC111560168	2	1	2
CDC16	933	15	926
LOC111560393	13	5	16
UPF3A	256	11	247
CHAMP1	177	2	177
LOC109499405	0	0	0
LOC101099772	3	3	0
LOC101094075	3	3	0
LOC101100025	0	0	0
LOC101100275	1	1	0
LOC101094566	0	0	0
LOC101100535	5	5	0
LOC101094818	1	1	0
LOC101100780	0	0	0
LOC101101026	0	0	0
LOC101101283	1	0	1
LOC101095073	0	0	0
LOC101080353	0	0	0
LOC101095308	2	2	0
LOC101081111	1	1	0
LOC101084082	0	0	0
LOC102899961	1	1	0
LYPD8	1	0	1
SH3BP5L	322	6	316
ZNF672	273	19	254
ZNF692	611	28	583
LOC111560286	1	1	0
TRNAL-CAA	1	1	0
TRNAE-CUC	1	1	0
PGBD2	180	2	178
LOC111556715	3	0	3
LOC101085852	2	2	0
LOC101086111	4	1	3
LOC101086367	0	0	0
LOC101086869	1	1	0
LOC101087125	5	4	1
LOC101087376	0	0	0
LOC101087635	0	0	0
LOC101087896	0	0	0
LOC111556948	0	0	0
LOC111556985	4	2	2
LOC102900767	0	0	0
LOC101088904	1	1	0
TRIM58	246	4	242
LOC101082541	0	0	0
LOC101089671	3	2	1
LOC109492694	1	0	1
LOC109499504	0	0	0
LOC101089917	0	0	0
